Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
@GaryLineker Berbatov deserves a shout,38,2020-03-31 17:15:47,Twitter for iPhone,6100,174,marcusrashford,1245037083800068097
@PaulN84 @GaryLineker Yes he did! What a player,47,2020-03-31 17:08:52,Twitter for iPhone,65,1,marcusrashford,1245035343109394432
@GaryLineker Cruyff? 🤩,22,2020-03-31 17:08:38,Twitter for iPhone,666,23,marcusrashford,1245035284028436481
@aarondoyle2015 @GaryLineker Great shout,40,2020-03-31 17:06:40,Twitter for iPhone,55,0,marcusrashford,1245034791889666048
@sydo_pogs @GaryLineker 🐐,25,2020-03-31 17:06:07,Twitter for iPhone,137,3,marcusrashford,1245034653343514629
@GaryLineker So smooth https://t.co/cz4YkU1yfK,46,2020-03-31 17:05:27,Twitter for iPhone,591,18,marcusrashford,1245034484648620032
@GaryLineker Agreed but you have to throw Maradona in there,59,2020-03-31 17:02:01,Twitter for iPhone,1864,53,marcusrashford,1245033622828171265
@rioferdy5 @ManUtd @England Thanks Rio ♥️,41,2020-03-31 07:39:05,Twitter for iPhone,6872,141,marcusrashford,1244891954124673024
4pm (UK) on Wednesday!! I promised and we’re delivering. Get your questions in ♥️ https://t.co/M4BznnswgE,105,2020-03-30 18:49:07,Twitter for iPhone,9327,591,marcusrashford,1244698185551040513
Mood when they tell me I can step up my recovery 😂🤣 https://t.co/mQDJrWR6MQ,75,2020-03-30 18:06:44,Twitter for iPhone,42512,2366,marcusrashford,1244687518353829888
@Becky_Morris30 Happy birthday buddy! Enjoy your day with your family 👊🏾,72,2020-03-30 16:47:44,Twitter for iPhone,825,12,marcusrashford,1244667639332573186
@ManUtd https://t.co/JVEWziLHHe,31,2020-03-30 15:10:00,Twitter for iPhone,5305,160,marcusrashford,1244643041723416576
"RT @ManUtd: Read the latest on how @MarcusRashford is stepping up his recovery programme at home ⤵️

#MUFC",106,2020-03-30 15:08:50,Twitter for iPhone,0,514,marcusrashford,1244642747677659136
"RT @BBCBreakfast: Watch the full interview from #BBCBreakfast with @sallynugent and @ManUtd's @MarcusRashford here: 
https://t.co/HbEHR5kkeh",140,2020-03-30 10:20:57,Twitter for iPhone,0,64,marcusrashford,1244570299342958593
@leeroyE33 What a lefty 👏🏾🤩,27,2020-03-30 09:15:58,Twitter for iPhone,44,0,marcusrashford,1244553946502397953
@norbrookyc 🤩,13,2020-03-30 09:15:15,Twitter for iPhone,22,1,marcusrashford,1244553765832798208
@norbrookyc Great technique pal 👏🏾 Think you’d look better in red though 😉,74,2020-03-30 09:14:48,Twitter for iPhone,2716,39,marcusrashford,1244553653014446080
"RT @BBCBreakfast: ""We get to feed 400,000 children""
@MarcusRashford tells @sallynugent on #BBCBreakfast all about his work with @FareShareU…",140,2020-03-30 09:12:59,Twitter for iPhone,0,1497,marcusrashford,1244553198066696192
@KingJerry07_ Don’t embarrass your friends like that 😂,54,2020-03-30 08:52:26,Twitter for iPhone,1421,93,marcusrashford,1244548024786960386
"@darren_tomo Crossbar 👏🏾
The only advice I can give is keep on practicing until the technique feels natural 👍🏾",110,2020-03-30 08:51:54,Twitter for iPhone,15,1,marcusrashford,1244547892423135234
"@sarahcresswell9 @Lewis01MUFC Haha bless him, good work buddy",61,2020-03-30 08:35:56,Twitter for iPhone,230,2,marcusrashford,1244543874468663296
@michael_edmead Happy birthday big man 👊🏾,41,2020-03-30 07:54:12,Twitter for iPhone,1183,32,marcusrashford,1244533370031411200
"RT @BBCBreakfast: Coming up on #BBCBreakfast @MarcusRashford will be speaking to @sallynugent.
They'll discuss what he's doing to support v…",140,2020-03-30 07:41:37,Twitter for iPhone,0,167,marcusrashford,1244530205785501697
@Nicolaswain2017 @jackwebsterrrr 🤩😍🥰,36,2020-03-29 18:02:07,Twitter for iPhone,40,2,marcusrashford,1244323969370595328
@james_one10 Very nice! 👏🏾,26,2020-03-29 18:01:25,Twitter for iPhone,397,7,marcusrashford,1244323793998405635
@shailashs @AmarSanghrajka Nice!! 👏🏾,36,2020-03-29 18:00:46,Twitter for iPhone,60,2,marcusrashford,1244323628843499520
@JofraArcher Yes Jof!! 🤣🤩,25,2020-03-29 17:06:20,Twitter for iPhone,1068,10,marcusrashford,1244309931416793088
@WillHawkes7 Very nice! 👏🏾,26,2020-03-29 15:07:40,Twitter for iPhone,197,3,marcusrashford,1244280066260992001
@BigM1999 Very nice 👏🏾,22,2020-03-29 14:55:00,Twitter for iPhone,35,1,marcusrashford,1244276880049668099
@keelsb24 Celebration 🤩,23,2020-03-29 14:54:44,Twitter for iPhone,516,7,marcusrashford,1244276813087588352
@maireadmufc @AnthonyMartial @juanmata8 @Cristiano Great work! 👏🏾,65,2020-03-29 14:54:07,Twitter for iPhone,118,3,marcusrashford,1244276658628157447
@fransmyth Got to be happy with that one 👏🏾,43,2020-03-29 14:12:35,Twitter for iPhone,28,1,marcusrashford,1244266204388364289
@lukefuller__ Well taken 👏🏾,27,2020-03-29 14:11:55,Twitter for iPhone,41,2,marcusrashford,1244266038340050945
@RonneyBSMC Not bad at all 👏🏾,29,2020-03-29 14:11:20,Twitter for iPhone,65,5,marcusrashford,1244265892042747905
@StretfordPaddck Nice!!! 👏🏾,27,2020-03-29 14:10:15,Twitter for iPhone,475,9,marcusrashford,1244265619379404801
@bobbyjohn86 Not bad at all 👏🏾,30,2020-03-29 12:24:22,Twitter for iPhone,44,1,marcusrashford,1244238971338665984
@Jgiske @GiskeIL Where was the marking? 😂 great goal 👏🏾,55,2020-03-29 12:24:04,Twitter for iPhone,296,8,marcusrashford,1244238897233698816
@alan_dineen 😂 very nice!,25,2020-03-29 12:23:01,Twitter for iPhone,1554,11,marcusrashford,1244238633286209539
@TimperleyFC @TimperleySports Great goal 👏🏾,43,2020-03-29 12:22:34,Twitter for iPhone,48,2,marcusrashford,1244238519125581825
@SiwanDavies7 Yes Cian 👏🏾,25,2020-03-29 11:59:50,Twitter for iPhone,58,3,marcusrashford,1244232799562973186
@inghars_1986 Well done little man 👏🏾,37,2020-03-29 11:59:31,Twitter for iPhone,202,3,marcusrashford,1244232717467815936
@scottarmour1973 Aw wee Harry 🤩👏🏾,33,2020-03-29 11:57:59,Twitter for iPhone,91,2,marcusrashford,1244232334033006593
@HarryGiless @thomasshirley98 @ac_meon Pinggg 👏🏾,48,2020-03-29 11:53:06,Twitter for iPhone,218,9,marcusrashford,1244231105756225536
Nah I had to retweet this. The beauty of football. Thank you for sharing @jackwebsterrrr 👏🏾♥️ https://t.co/ij0wgxuBLY,117,2020-03-29 11:52:54,Twitter for iPhone,4577,191,marcusrashford,1244231054736658432
@ethanmaguire19 @pat04089 👏🏾👏🏾 great goal,41,2020-03-29 11:51:30,Twitter for iPhone,15,0,marcusrashford,1244230701723066368
@thezulfo Very nice 👏🏾,22,2020-03-29 11:50:58,Twitter for iPhone,339,35,marcusrashford,1244230567295627265
@mprdobbin20 Chip 👏🏾👏🏾,22,2020-03-29 11:50:41,Twitter for iPhone,66,1,marcusrashford,1244230497221435394
@lindsaycassidy Oooo he hit that one 👏🏾,39,2020-03-29 11:50:25,Twitter for iPhone,108,1,marcusrashford,1244230426950086656
@bryanjunior2006 @CP_United_FC Practice makes perfect 😉,55,2020-03-29 11:49:25,Twitter for iPhone,109,2,marcusrashford,1244230176139026434
@har_dedeji Yes boys 👊🏾,23,2020-03-29 11:48:54,Twitter for iPhone,178,4,marcusrashford,1244230047084339200
@lukesmart99 Yes mate 👏🏾,24,2020-03-29 11:48:27,Twitter for iPhone,36,1,marcusrashford,1244229932336570369
@JamesStevens4 Ooooof pick that one out 👏🏾,42,2020-03-29 11:46:22,Twitter for iPhone,147,4,marcusrashford,1244229408065572865
@LukeClark1 Superstar 🤩,23,2020-03-29 11:45:47,Twitter for iPhone,175,4,marcusrashford,1244229264125329408
@jamiebbird Nice!! 👏🏾,21,2020-03-29 11:45:11,Twitter for iPhone,436,1,marcusrashford,1244229112652324864
@sandwellladies Very nice 👏🏾👏🏾,30,2020-03-29 11:44:27,Twitter for iPhone,42,3,marcusrashford,1244228928920641536
@mozestone Oh dear...😂,22,2020-03-29 11:44:13,Twitter for iPhone,583,9,marcusrashford,1244228869550493697
@Erfaldehyde What a save 👏🏾,27,2020-03-29 11:43:35,Twitter for iPhone,590,3,marcusrashford,1244228708371705858
@RyanOv80 Yes Charlie 👏🏾,24,2020-03-29 11:43:12,Twitter for iPhone,142,1,marcusrashford,1244228613278519297
@StianOldereide 👏🏾,18,2020-03-29 11:42:59,Twitter for iPhone,40,2,marcusrashford,1244228558836445184
@Tarum_7 Well taken 👏🏾,22,2020-03-29 11:42:40,Twitter for iPhone,158,3,marcusrashford,1244228477949263874
@sgally10 Bless him 👏🏾,22,2020-03-29 11:42:18,Twitter for iPhone,323,1,marcusrashford,1244228387301994498
@ElemtenLe Team goal 👏🏾,23,2020-03-29 11:41:58,Twitter for iPhone,1342,11,marcusrashford,1244228301029326849
@Lewis01MUFC Naughtyyyy! 👏🏾,27,2020-03-29 11:41:21,Twitter for iPhone,1205,12,marcusrashford,1244228144929869824
@ThomsonCiaran Oooof swerve 👏🏾,30,2020-03-29 11:41:00,Twitter for iPhone,300,1,marcusrashford,1244228056929239042
@ChloxH Very nice 👏🏾,20,2020-03-29 11:40:38,Twitter for iPhone,776,7,marcusrashford,1244227966030303232
"Happy Sunday guys! You’ve all seen my goals, I want to see yours. Anyone got anything impressive saved on their phone to share from a Sunday league game or just a kick about with your mates? Send me your videos ⚽️",213,2020-03-29 11:20:50,Twitter for iPhone,22127,1364,marcusrashford,1244222983775965190
@RyannGriffo Congratulations man! 👏🏾,36,2020-03-28 14:16:54,Twitter for iPhone,489,12,marcusrashford,1243904905204596737
@prinzhope I love my Nigerian fans ♥️,37,2020-03-28 13:53:32,Twitter for iPhone,3944,483,marcusrashford,1243899023301451777
"For those of you asking for an update on the injury 👇🏾 Appreciate all of your support, we’re nearly there. Just have to be patient ♥️ https://t.co/M2X6nKEB7y",157,2020-03-28 13:49:02,Twitter for iPhone,9991,803,marcusrashford,1243897892739432448
"Guys, we’ve done it!! £100k for @FareShareUK that’s 400,000 meals for vulnerable children around the UK. Thank you!! You’re all amazing. ♥️
@brfootball when’s that Q&amp;A we promised?",184,2020-03-28 13:33:33,Twitter for iPhone,15700,1136,marcusrashford,1243893995216011265
@Harryboy24 Bless him x,23,2020-03-28 13:32:00,Twitter for iPhone,187,4,marcusrashford,1243893603535130631
@jekwu_udeh Very nice 😉,23,2020-03-27 16:16:55,Twitter for iPhone,1061,12,marcusrashford,1243572718009831424
@Kjella1988 @ManUtd Impressive! Well done pal 👏🏾,48,2020-03-27 16:16:09,Twitter for iPhone,415,5,marcusrashford,1243572527479357441
RT @brfootball: Let's do this @marcusrashford 💪,47,2020-03-27 12:00:17,Twitter for iPhone,0,207,marcusrashford,1243508134636924929
"We’re at £97k guys, nearly there! You are all amazing! @brfootball let’s start planning for this Q&amp;A ♥️",107,2020-03-27 11:07:10,Twitter for iPhone,13995,727,marcusrashford,1243494768690282496
Time for a little throwback @ManUtd ? 😏 👋🏾 @tfosumensah https://t.co/FAp3xmDQXw,79,2020-03-26 17:23:50,Twitter for iPhone,15105,1107,marcusrashford,1243227170379628549
@sihaamessop I see you 👀,24,2020-03-26 15:55:22,Twitter for iPhone,4478,110,marcusrashford,1243204906548412418
@jacquihannaby @GranbyNurseries 👋🏾👋🏾 We couldn’t do it without you @GranbyNurseries thank you!!,95,2020-03-26 15:55:04,Twitter for iPhone,180,4,marcusrashford,1243204834725179393
@StGerards1928 @joanne_peart Nice shirt little man 🤩,52,2020-03-26 15:16:35,Twitter for iPhone,402,11,marcusrashford,1243195149339037698
😉 https://t.co/3robJrtU8l https://t.co/ZjtGaukFgZ,49,2020-03-26 14:32:05,Twitter for iPhone,16940,1094,marcusrashford,1243183948785758209
"RT @ManUtd: 🏠 From our homes to yours... 

#StaySafe, Reds 🧼 https://t.co/rxsVEjPWXT",84,2020-03-26 14:30:57,Twitter for iPhone,0,2611,marcusrashford,1243183665829511168
@Emfrosty31 @FareShareUK Thank you Emilie!!,43,2020-03-26 14:27:25,Twitter for iPhone,137,8,marcusrashford,1243182777085890567
@WoodyJase Hi buddy 👋🏾 Hope you’re getting that school work in today. Nice strip 😉,82,2020-03-26 11:40:22,Twitter for iPhone,4061,107,marcusrashford,1243140733999222784
@DeadlyDeGea @FareShareUK Thanks bro 👊🏾,39,2020-03-26 11:26:08,Twitter for iPhone,351,7,marcusrashford,1243137153166716929
https://t.co/xzEeFS6q6J,23,2020-03-26 11:09:54,Twitter for iPhone,633,54,marcusrashford,1243133070020096001
"I tell you what, if we can get to £100k, which is 400,000 meals distributed to those children in need, I’ll do that Q&amp;A you’ve been asking me for. Think we can do it?",170,2020-03-26 11:05:43,Twitter for iPhone,3370,207,marcusrashford,1243132016520036352
"Guys, just got an update from @FareShareUK... we have raised an additional £93k this week. Amazing! You are making such a difference, thank you! ♥️",147,2020-03-26 11:04:23,Twitter for iPhone,10061,583,marcusrashford,1243131682007498755
"Happy birthday bro!! @Sanchooo10 
Enjoy your day, indoors! ♥️ https://t.co/yw7morRHOS",85,2020-03-25 08:57:20,Twitter for iPhone,72373,5002,marcusrashford,1242737317791576064
"RT @ManUtd: Now more than ever, let's stay United ❤️

#StayAtHome #ProtectTheNHS #SaveLives https://t.co/0NtsxwgeXo",115,2020-03-24 17:45:57,Twitter for iPhone,0,3228,marcusrashford,1242507962717024258
"@jamie_ward84 Cheer up bud, we’ll be back before you know it. Just make sure you’re keeping up with your schoolwork 👀♥️",119,2020-03-23 19:42:38,Twitter for iPhone,1131,26,marcusrashford,1242174939974774785
Be your own motivation 💪🏾👊🏾 https://t.co/3Na3h8eIQW,51,2020-03-23 18:54:33,Twitter for iPhone,21465,1279,marcusrashford,1242162839994937348
We working 💪🏾🚴🏾 https://t.co/Y1dVqvmfSv,39,2020-03-23 18:40:54,Twitter for iPhone,36032,2250,marcusrashford,1242159403169710086
@Nasnatzz 🇰🇳🇰🇳,14,2020-03-22 21:04:38,Twitter for iPhone,1252,31,marcusrashford,1241833186465898497
@KelloggsUK 🤩 https://t.co/7jWqxSNCDz,37,2020-03-22 15:16:12,Twitter for iPhone,1639,69,marcusrashford,1241745498895273985
"Ok fun fact...

As a kid I featured in an ad for one of these brands. Can anyone guess which it was?!",101,2020-03-22 14:45:33,Twitter for iPhone,1794,57,marcusrashford,1241737788862738432
"A big shout out to @coopuk @asda @KelloggsUK @Brakes_Food @WhitbreadPLC @FreshDirectUK @fruidel_uk Minor Weir and Willis, and Dole UK who have all stepped up to support @FareShareUK ♥️ Amazing job 👏🏾

Anybody else want to join us??",231,2020-03-22 14:28:58,Twitter for iPhone,4214,253,marcusrashford,1241733613361737728
Yes @Steve_Murrells @coopuk 💪🏾👏🏾 https://t.co/ukvwOXW6HZ,56,2020-03-22 13:51:15,Twitter for iPhone,1811,125,marcusrashford,1241724123371515904
"@Fellaini My friend, get better soon 🙏🏾♥️",41,2020-03-22 13:10:13,Twitter for iPhone,6768,274,marcusrashford,1241713795464138754
"To our rock - for every hug, every laugh, every bit of encouragement, every bit of belief, every sacrifice, Happy Mothers Day. We love you, thank you for everything you do ♥️ https://t.co/zMsb2gDQX4",198,2020-03-22 12:42:28,Twitter for iPhone,35249,1996,marcusrashford,1241706813457936384
@ManUtd @AnthonyMartial My guy 👊🏾,33,2020-03-22 12:02:54,Twitter for iPhone,11018,341,marcusrashford,1241696854636666881
@tfosumensah @TheUnitedway97 Done 👍🏾,36,2020-03-21 19:11:14,Twitter for iPhone,1404,21,marcusrashford,1241442262137126917
@UtdEIIis I gotchu 👊🏾,21,2020-03-21 17:49:54,Twitter for iPhone,1519,52,marcusrashford,1241421793153486849
@UTDTxmmy @RyaanLUHG @UTDFuture @BryYsonUTD Who’s that handsome fella 👀,71,2020-03-21 17:49:19,Twitter for iPhone,714,16,marcusrashford,1241421645979451394
@RyaanLUHG @UTDFuture @BryYsonUTD 😩 no you need help 😂🤣 let her out immediately,79,2020-03-21 17:34:29,Twitter for iPhone,1625,72,marcusrashford,1241417913808158723
@ThomsonCiaran Get that appointment booked pal!,47,2020-03-21 17:33:17,Twitter for iPhone,693,23,marcusrashford,1241417609968594944
@Mufctilly @jackhorseyy @BryYsonUTD Now THIS is a profile pic 😂🤣,64,2020-03-21 17:32:40,Twitter for iPhone,256,9,marcusrashford,1241417457186869248
@katy_tonna Cute ♥️,19,2020-03-21 17:31:59,Twitter for iPhone,161,5,marcusrashford,1241417283274244101
@UTDFuture @BryYsonUTD Maybe switch your prof pic 😂🤣 I see you,62,2020-03-21 17:31:09,Twitter for iPhone,809,10,marcusrashford,1241417074913824769
@BryYsonUTD That profile pic is something else...👀🤣,51,2020-03-21 17:19:37,Twitter for iPhone,873,12,marcusrashford,1241414170299568130
"@Alfie_De_Gea1 Thanks man, keep your head up, stay positive, and I’ll get you that shirt sorted as soon as we are back up and running 👊🏾",136,2020-03-21 17:17:53,Twitter for iPhone,413,14,marcusrashford,1241413734112903168
@MarcusR10SZN I notice you 👀,28,2020-03-21 17:12:39,Twitter for iPhone,1518,39,marcusrashford,1241412418384912385
"@Bobc84 @RealistYahz @ManUtd You know what, I feel pretty good. Taking each day as it comes. Appreciate the support 👍🏾",118,2020-03-21 17:00:49,Twitter for iPhone,867,33,marcusrashford,1241409441066606596
@Angelitoo12 @JuanPallares17 @ManUtd Just something I do now and again 😏 https://t.co/G5pbioXxuo,96,2020-03-21 16:52:04,Twitter for iPhone,1066,78,marcusrashford,1241407237102411776
@RealistYahz @ManUtd Ooo dramatic I like it! 🤣,46,2020-03-21 16:48:56,Twitter for iPhone,1869,75,marcusrashford,1241406451215630336
@KingJ_243 @ManUtd @Santandave1 who else 🤷🏾‍♂️,46,2020-03-21 16:40:07,Twitter for iPhone,242,19,marcusrashford,1241404228968624130
@ManUtd Favourite goal...period! 😁 https://t.co/r569EkWnSF,58,2020-03-21 16:37:08,Twitter for iPhone,12454,1930,marcusrashford,1241403478385266688
"👇🏾 this is what it’s all about, well done @ManUtd @ManCity this is bigger than us and bigger than football ♥️ https://t.co/9WCpTZ1gmC",133,2020-03-21 14:29:47,Twitter for iPhone,20541,1638,marcusrashford,1241371430715109376
@julie_e_smith Ahh happy birthday bud!,38,2020-03-21 13:32:41,Twitter for iPhone,388,9,marcusrashford,1241357062820499458
"But we’re not quite where we need to be yet... 🤔

@JofraArcher @Santandave1 @Sanchooo10 @masongreenwood 
can you help #keeptheballrolling ? https://t.co/nwrEua5s5m",163,2020-03-21 13:27:11,Twitter for iPhone,6901,429,marcusrashford,1241355677559328768
"@MbJacinta @RedReveal @FareShareUK Oi @Sanchooo10 🗣
There’s my little word 😉",76,2020-03-21 13:06:03,Twitter for iPhone,9508,1095,marcusrashford,1241350360343687168
"Wanted to take a sec to thank everyone that has donated or offered their services to @FareShareUK since my message on Thursday. Your support is everything and will make such a difference. ♥️

@FareShareUK how are we doing??",223,2020-03-21 12:32:24,Twitter for iPhone,9553,500,marcusrashford,1241341892002041858
@btsportfootball 🐐😍,19,2020-03-21 10:13:48,Twitter for iPhone,2014,50,marcusrashford,1241307011662385152
@PaulN84 Been injured pal 🤷🏾‍♂️,31,2020-03-20 20:07:00,Twitter for iPhone,2375,69,marcusrashford,1241093906311385095
@DevamMUFC Appreciate you!,26,2020-03-20 20:06:36,Twitter for iPhone,58,2,marcusrashford,1241093805421494279
@nathangift1 Thanks man 👊🏾,26,2020-03-20 20:06:24,Twitter for iPhone,139,5,marcusrashford,1241093757543604225
@Lee47858579 Thanks Lee!,24,2020-03-20 19:13:33,Twitter for iPhone,44,2,marcusrashford,1241080457921466369
@RichClifford400 cheers mate 👊🏾,31,2020-03-20 19:13:23,Twitter for iPhone,235,4,marcusrashford,1241080413839331328
@RichardHytner @FareShareUK Thanks Richard. The support means a lot 👊🏾,70,2020-03-20 19:11:44,Twitter for iPhone,62,1,marcusrashford,1241080000239095808
RT @FareShareUK: Thank you @MarcusRashford for your game-changing donation and sharing our message at this vital time. We're doing everythi…,140,2020-03-20 13:59:58,Twitter for iPhone,0,70,marcusrashford,1241001538484649984
@Ismailp98637633 Appreciate it! 👊🏾,34,2020-03-20 12:02:03,Twitter for iPhone,43,1,marcusrashford,1240971864119431169
@ryanhamill95 @ManUtd Definitely up there 🤩,43,2020-03-20 12:01:34,Twitter for iPhone,1418,26,marcusrashford,1240971741767360513
@MsBelleNiki Thanks Niki!,25,2020-03-20 12:00:48,Twitter for iPhone,53,2,marcusrashford,1240971552595869696
@RobChristian11 Thanks Rob! @FareShareUK will take a look 👊🏾,60,2020-03-20 12:00:20,Twitter for iPhone,34,1,marcusrashford,1240971435180523520
@DWindham10 Cheers Dan!,23,2020-03-20 11:59:52,Twitter for iPhone,28,1,marcusrashford,1240971316850761729
@GasmanBrookes Appreciate it Paul 👊🏾,36,2020-03-20 11:59:03,Twitter for iPhone,95,1,marcusrashford,1240971108398051328
@maccataq Cheers Andy!,22,2020-03-20 11:58:46,Twitter for iPhone,24,1,marcusrashford,1240971037266886657
@JHartxx Thank you Janine!,26,2020-03-20 11:58:24,Twitter for iPhone,21,0,marcusrashford,1240970944748965893
@swintonowl Cheers Dean 👊🏾,26,2020-03-20 11:57:49,Twitter for iPhone,23,1,marcusrashford,1240970801941303298
@ManUtd Feels like yesterday. Big moment ♥️,43,2020-03-20 11:55:56,Twitter for iPhone,9186,436,marcusrashford,1240970324474245121
@BBCMOTD Ooof that was a sweet one 😍,36,2020-03-20 10:40:43,Twitter for iPhone,3533,108,marcusrashford,1240951395357995008
@Gibbo_MUFC @PRE5T0magic Thanks for the support 👊🏾,50,2020-03-19 22:13:25,Twitter for iPhone,121,1,marcusrashford,1240763331939622914
@whitepele10 @FareShareUK Thank you!!,37,2020-03-19 22:11:37,Twitter for iPhone,20,0,marcusrashford,1240762880909336576
@nathanbrown_95 Appreciate the support Nathan 👊🏾,48,2020-03-19 22:11:20,Twitter for iPhone,369,5,marcusrashford,1240762806766534660
@Harryboy24 We’ll get him sorted once we are back up and running Adam 👍🏾,72,2020-03-19 22:10:21,Twitter for iPhone,1587,40,marcusrashford,1240762562511331330
@pete_ashurst @ArmthorpeWolves 😱🤣,33,2020-03-19 22:09:07,Twitter for iPhone,71,1,marcusrashford,1240762250169851904
"@dangerousmikel @GNev2 Thanks Mike, appreciate the support",58,2020-03-19 21:23:47,Twitter for iPhone,641,10,marcusrashford,1240750842724179968
@reidarstenersen Thank you!,27,2020-03-19 20:32:58,Twitter for iPhone,133,1,marcusrashford,1240738055759237120
@joeyoung97 Thanks for the support Joe!,39,2020-03-19 20:32:27,Twitter for iPhone,213,2,marcusrashford,1240737924397883393
@TobyWilliamson_ Thanks Toby! 👏🏾,32,2020-03-19 20:21:27,Twitter for iPhone,324,9,marcusrashford,1240735155096096768
@jesstraynor Thank you Jessica 👏🏾,33,2020-03-19 20:21:12,Twitter for iPhone,35,0,marcusrashford,1240735093251072000
@SFordRedArmy Thanks man 👊🏾,27,2020-03-19 20:20:41,Twitter for iPhone,168,1,marcusrashford,1240734963265404934
@Mike_Phelan_1 Appreciate the support as always Mike x,54,2020-03-19 20:16:15,Twitter for iPhone,1212,30,marcusrashford,1240733845214957568
@Davidmuldoon Cheers mate 👊🏾,28,2020-03-19 19:50:25,Twitter for iPhone,859,19,marcusrashford,1240727345637535744
@liamnunn83 Thank you for your support Liam! 👏🏾,47,2020-03-19 18:43:22,Twitter for iPhone,133,1,marcusrashford,1240710474225930240
@utoxalz Thanks mate! 👏🏾,24,2020-03-19 18:42:57,Twitter for iPhone,38,1,marcusrashford,1240710365677334528
"I appreciate you all, stay safe! ♥️",35,2020-03-19 18:05:52,Twitter for iPhone,7702,457,marcusrashford,1240701034231549952
"And to the food industry, we know it’s a challenging time, but we ask you to please send any product you can to @FareShareUK to support their efforts during the closure. 
✉️ foodoffers@fareshare.org.uk 
Thanks to all the companies already involved. (5) https://t.co/y7h4SKCFHi",276,2020-03-19 18:04:53,Twitter for iPhone,4394,479,marcusrashford,1240700788415975424
"To anyone reading who can spare a few £’s, you could make a big difference, supporting cost of delivery vans, warehouse storage and other logistics. Just £5 helps @FareShareUK provide 20 meals for kids off school.
https://t.co/IWeBwNW4Vi (4) https://t.co/lfE5sUCuPo",265,2020-03-19 18:02:27,Twitter for iPhone,4174,627,marcusrashford,1240700174625673219
". @FareShareUK distributes food to 11,000 diff organisations across the UK reaching almost 1million people in need a week. Today, I am partnering with them to rework how food is distributed during the closure, with the aim that no child is missed.
https://t.co/3fDdrMxS6o (3) https://t.co/WPor4Yshcl",299,2020-03-19 18:00:22,Twitter for iPhone,4814,624,marcusrashford,1240699649796624384
"I wanted to understand the scale of the problem and how we can reach vulnerable children. It’s not just schools. It’s community centres, breakfast clubs, etc that provide the only meal many kids get each day. No child should have to worry where their next meal is coming from. (2)",280,2020-03-19 17:57:50,Twitter for iPhone,6028,668,marcusrashford,1240699013197737984
"Guys, across the UK there are over 32,000 schools. Tomorrow all of these will close. Many of the children attending these schools rely on free meals, so I’ve spent the last few days talking to organisations to understand how this deficit is going to be filled. (1) https://t.co/3Iusr6E9kM",288,2020-03-19 17:56:24,Twitter for iPhone,42496,6844,marcusrashford,1240698652475002880
@chrisnield @leechetters Happy birthday man! Appreciate the support 👊🏾,70,2020-03-18 19:04:28,Twitter for iPhone,1899,32,marcusrashford,1240353393731911685
@DeAndreHopkins Best of luck D! 💪🏾,34,2020-03-17 14:34:31,Twitter for iPhone,688,25,marcusrashford,1239923071429066752
"RT @England: Hope. Expectation. Excitement. We couldn’t wait for the nation to unite in support of the #ThreeLions this summer.

But now is…",140,2020-03-17 14:28:57,Twitter for iPhone,0,473,marcusrashford,1239921668816080902
"@B_Fernandes8 @EASPORTSFIFA @premierleague @ManUtd Yes Bruno, congrats man 👏🏾",77,2020-03-16 20:25:55,Twitter for iPhone,17256,670,marcusrashford,1239649114457018368
@elliegreen444 Happy birthday big man! Have the best day. It was great to meet you ♥️,85,2020-03-16 17:57:44,Twitter for iPhone,1151,25,marcusrashford,1239611823088898048
@kelfenton @BuryFCBoysGirls Happy birthday Megan ♥️,51,2020-03-16 17:53:34,Twitter for iPhone,476,12,marcusrashford,1239610775498567680
https://t.co/OUzWL9oQDD https://t.co/TEQ6mwIKAN,47,2020-03-12 20:42:02,Twitter for iPhone,28563,1970,marcusrashford,1238203619968720896
"Football is the fans...period. But the safety and well-being of our fans has to come first. Without you, we’re nothing. If you’re not feeling well, call 111 for advice ❤️",170,2020-03-11 09:48:05,Twitter for iPhone,58788,5153,marcusrashford,1237676659450544128
@JofraArcher My guy 👊🏾♥️,24,2020-03-08 21:24:16,Twitter for iPhone,4053,73,marcusrashford,1236764698722406401
And in the red corner...winning ♥️ https://t.co/GHQPUPsvQg,58,2020-03-08 20:41:21,Twitter for iPhone,81983,5680,marcusrashford,1236753896007249920
@JohnBMuir1 🤩,13,2020-03-07 15:59:04,Twitter for iPhone,819,12,marcusrashford,1236320468237463553
@mel_lynch @DHiggz10 What did you name the baby? 👀,50,2020-03-06 22:24:12,Twitter for iPhone,2765,55,marcusrashford,1236055002654924801
@ManUtd Me either ❤️,20,2020-03-06 17:24:42,Twitter for iPhone,9857,249,marcusrashford,1235979633494982656
"March 6th 2019.
What a night ❤️ https://t.co/M3WipSvOvs https://t.co/oastpIcptk",79,2020-03-06 09:35:03,Twitter for iPhone,37782,4297,marcusrashford,1235861440298270720
@ManUtd @WayneRooney Legend ❤️,30,2020-03-06 07:21:55,Twitter for iPhone,6516,173,marcusrashford,1235827937175166977
@ManUtd @ighalojude Yes boys!!,30,2020-03-06 07:18:20,Twitter for iPhone,5882,136,marcusrashford,1235827037371129858
Come on United 💪🏾,17,2020-03-05 20:10:25,Twitter for iPhone,33077,1774,marcusrashford,1235658950592299008
