Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter
Twitter for iPhone,Joe Biden was a TOTAL FAILURE in Government. He “bungled” everything that he touched!,2020-06-18 0:00,41113,230208,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,96% Approval Rating in the Republican Party. Thank you!,2020-06-17 3:27,50094,357245,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,A GREAT woman. Her son is looking down from heaven &amp; is very proud of his wonderful &amp; loving mom!!!,2020-06-17 2:31,28235,120110,FALSE,1.27E+18,https://t.co/ZzKUbjlOOT,en,June,Q2
Twitter for iPhone,True!,2020-06-17 1:16,27742,160898,FALSE,1.27E+18,https://t.co/E8Fy0zuKQB,en,June,Q2
Twitter for iPhone,.@LyndaBennettNC has my Complete &amp; Total Endorsement. She is a great fighter &amp; ally in North Carolina. Lynda is Strong on Crime Borders Military our Great Vets &amp; 2A. She will be a great help to me in DC. We need Lynda to help DRAIN THE SWAMP! VOTE EARLY!,2020-06-16 23:45,10668,39514,FALSE,1.27E+18,https://t.co/0HTBHOHNSr,en,June,Q2
Twitter for iPhone,Congressman @LeeZeldin is a fighter for New York! He serves our Country in the Army Reserve &amp; works hard for our Vets &amp; First Responders. He’ll stand with our Police against Radical Liberal attempts to defund them. Lee has my Complete &amp; Total Endorsement!,2020-06-16 23:25,12468,47080,FALSE,1.27E+18,https://t.co/aqxWxszG4m,en,June,Q2
Twitter for iPhone,Chris Jacobs (@JacobsNY27) will be a tremendous Congressman who will always fight for New York. He is Strong on the Border our Military and Vets and the Second Amendment. Chris has my Complete and Total Endorsement! Vote for Chris on June 23! #NY27,2020-06-16 23:18,10169,37209,FALSE,1.27E+18,https://t.co/LYowAxQqfp,en,June,Q2
Twitter for iPhone,,2020-06-16 19:20,29832,124863,FALSE,1.27E+18,https://t.co/Xdf1LYKu2i,en,June,Q2
Twitter for iPhone,Wow! May retail sales show biggest one-month increase of ALL TIME up 17.7%. Far bigger than projected. Looks like a BIG DAY FOR THE STOCK MARKET AND JOBS!,2020-06-16 12:39,44423,227557,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,So true!,2020-06-16 3:48,32453,181208,FALSE,1.27E+18,https://t.co/E8Fy0zuKQB,en,June,Q2
Twitter for iPhone,“Trump team should get 'a lot of credit' for fast coronavirus stimulus: CBO”,2020-06-15 21:09,20000,91082,FALSE,1.27E+18,https://t.co/TGVxgIfTAa,en,June,Q2
Twitter for iPhone,“We have greater confidence in our call for a V-shaped recovery given recent upside surprises in growth data and policy action.” Chetan Ahya Chief Economist at Morgan Stanley,2020-06-15 21:08,24917,124216,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,LAW &amp; ORDER!,2020-06-15 14:19,49536,298793,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Our testing is so much bigger and more advanced than any other country (we have done a great job on this!) that it shows more cases. Without testing or weak testing we would be showing almost no cases. Testing is a double edged sword - Makes us look bad but good to have!!!,2020-06-15 14:14,25179,130306,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,The Far Left Fake News Media which had no Covid problem with the Rioters &amp; Looters destroying Democrat run cities is trying to Covid Shame us on our big Rallies. Won’t work!,2020-06-15 14:02,56432,215619,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Almost One Million people request tickets for the Saturday Night Rally in Tulsa Oklahoma!,2020-06-15 13:28,51736,278806,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,I’ve done more in less than 4 years than Biden’s done in more than 40 years including for Black America. Biden has been a part of every failed decision for decades. Bad Trade Deals Endless Wars you name it he has shown a complete lack of leadership. He’s weak &amp; shot!!!,2020-06-15 12:43,57149,256329,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Many Democrats want to Defund and Abolish Police Departments. HOW CRAZY!,2020-06-15 2:54,48108,262562,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,THE SILENT MAJORITY IS STRONGER THAN EVER!!!,2020-06-14 21:54,88368,479816,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Interesting how ANTIFA and other Far Left militant groups can take over a city without barely a wimpier from soft Do Nothing Democrat leadership  yet these same weak leaders become RADICAL when it comes to shutting down a state or city and its hard working tax paying citizens!,2020-06-14 20:47,69863,270968,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Does anyone notice how little the Radical Left takeover of Seattle is being discussed in the Fake News Media. That is very much on purpose because they know how badly this weakness &amp; ineptitude play politically. The Mayor &amp; Governor should be ashamed of themselves. Easily fixed!,2020-06-14 20:34,50588,203035,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,,2020-06-14 14:23,26418,109350,FALSE,1.27E+18,https://t.co/gjBMFDbUps,en,June,Q2
Twitter for iPhone,Thank you Philip!,2020-06-14 13:15,16864,100004,FALSE,1.27E+18,https://t.co/jGspqbtSgL,en,June,Q2
Twitter for iPhone,Michael Moore: I‘m ‘Begging‘ Dems -- Don‘t Underestimate White Male Trump Supporter‘s ‘Rage‘ ‘Emotion‘  via @BreitbartNews Well he got it right in 2016?,2020-06-14 13:12,16533,64603,FALSE,1.27E+18,https://t.co/IktLtIZNgZ,en,June,Q2
Twitter for iPhone,A great day at West Point!,2020-06-14 3:26,23607,123395,FALSE,1.27E+18,https://t.co/oJyXsI8RG6,en,June,Q2
Twitter for iPhone,The ramp that I descended after my West Point Commencement speech was very long &amp; steep had no handrail and most importantly was very slippery. The last thing I was going to do is “fall” for the Fake News to have fun with. Final ten feet I ran down to level ground. Momentum!,2020-06-14 2:57,44600,285094,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,And it looks like the NFL is heading in that direction also but not with me watching!,2020-06-13 21:17,30213,113798,FALSE,1.27E+18,https://t.co/aGfBaK7RNA,en,June,Q2
Twitter for iPhone,I won’t be watching much anymore!,2020-06-13 21:13,24710,120741,FALSE,1.27E+18,https://t.co/s8nCg9EJSW,en,June,Q2
Twitter for iPhone,Tonight at 9:00 P.M. (Eastern).,2020-06-13 21:12,10356,41724,FALSE,1.27E+18,https://t.co/8LYU9GLoTj,en,June,Q2
Twitter for iPhone,On behalf of our entire nation CONGRATULATIONS to the incredible West Point Class of 2020!,2020-06-13 20:33,32665,152693,FALSE,1.27E+18,https://t.co/mXBXmRDBbP,en,June,Q2
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,2020-06-13 12:24,72878,473885,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,LAW &amp; ORDER!,2020-06-13 12:23,44027,268662,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,10:00 A.M.,2020-06-13 11:57,11160,59263,FALSE,1.27E+18,https://t.co/TGUVzlT0My,en,June,Q2
Twitter for iPhone,So true!,2020-06-13 11:53,20004,81929,FALSE,1.27E+18,https://t.co/CSjsY2v3ex,en,June,Q2
Twitter for iPhone,Happy Birthday Matt. GREAT JOB!,2020-06-13 11:53,7335,37343,FALSE,1.27E+18,https://t.co/5fLrS7F3DE,en,June,Q2
Twitter for iPhone,Thank you Frank. Fredo’s ratings are really bad more than 50% down. A loser!!!,2020-06-13 11:51,19848,67722,FALSE,1.27E+18,https://t.co/DGaSYhqJVj,en,June,Q2
Twitter for iPhone,They want to totally destroy our great Police Departments. No way!!!,2020-06-13 11:48,19558,61304,FALSE,1.27E+18,https://t.co/pN1azBRVT5,en,June,Q2
Twitter for iPhone,Thank you Nick. Hear the book is doing well (go get it everyone. Make this great writer number one!).,2020-06-13 11:41,7412,32066,FALSE,1.27E+18,https://t.co/SM7xBuuwPe,en,June,Q2
Twitter for iPhone,Soon heading to West Point Graduation to give the Commencement Address. Will be shown live on @FoxNews plus. Enjoy!,2020-06-13 11:36,17372,109781,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Concast is known for its terrible service. On top of that they provide FAKE NEWS on MSDNC &amp; @NBCNews. Drop them and go to a good provider!,2020-06-13 11:29,10214,38406,FALSE,1.27E+18,https://t.co/Ew4cB2UPv4,en,June,Q2
Twitter for iPhone,We are getting the Commercial Fishing Industry in Maine back on track (will be better than ever) after suffering years of stupidity and abuse from the previous administration. Already got 5000 square miles back and available to fish. China &amp; E.U. told to drop their Tariffs now!!!,2020-06-13 11:22,11856,44662,FALSE,1.27E+18,https://t.co/EcRxd2qWWW,en,June,Q2
Twitter for iPhone,Criminal Justice Reform. I got it done!!!,2020-06-13 11:15,13644,52616,FALSE,1.27E+18,https://t.co/HsaYwWuvUE,en,June,Q2
Twitter for iPhone,Thank you Jack!,2020-06-13 11:12,15560,57054,FALSE,1.27E+18,https://t.co/i3h7Yd8nLG,en,June,Q2
Twitter for iPhone,We had previously scheduled our #MAGA Rally in Tulsa Oklahoma for June 19th – a big deal. Unfortunately however this would fall on the Juneteenth Holiday. Many of my African American friends and supporters have reached out to suggest that we consider changing the date out...,2020-06-13 3:23,25057,128941,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...of respect for this Holiday and in observance of this important occasion and all that it represents. I have therefore decided to move our rally to Saturday June 20th in order to honor their requests...,2020-06-13 3:23,16699,97959,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...We have already had ticket requests in excess of 200000 people. I look forward to seeing everyone in Oklahoma!,2020-06-13 3:23,17403,102837,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...rebuilding America’s infrastructure with projects like the Portal North Bridge which I have given authorization to proceed!,2020-06-13 3:20,9565,53343,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Just finished dinner in Bedminster New Jersey with Governor Phil Murphy (@GovMurphy) and his wonderful wife Tammy. Talked about many things including the opening of the beautiful Garden State getting people back to work and...,2020-06-13 3:20,14227,76169,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Corky Messner (@CorkyForSenate) will be a fantastic Senator for New Hampshire! A West Point graduate he served our Country in the Army with distinction. Strong on Jobs Crime Vets Military and the Second Amendment...,2020-06-12 16:39,16783,68228,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...We need Corky in Washington – he has my Complete and Total Endorsement! #NHSEN,2020-06-12 16:39,8565,35804,FALSE,1.27E+18,https://t.co/PJGJ2j9Un2,en,June,Q2
Twitter for iPhone,Seattle Mayor says about the anarchists takeover of her city “it is a Summer of Love”. These Liberal Dems don’t have a clue. The terrorists burn and pillage our cities and they think it is just wonderful even the death. Must end this Seattle takeover now!,2020-06-12 14:15,50505,208958,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Interview with @HARRISFAULKNER at 1:00 P.M. on @FoxNews Outnumbered Overtime,2020-06-12 13:12,12074,57239,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,“Do you think Suburban Women want to Defund the Police? I don’t think so.” @marcthiessen,2020-06-12 13:09,29837,158698,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,A big winner. Congratulations!,2020-06-12 13:07,14503,59501,FALSE,1.27E+18,https://t.co/ZsL3YA33H8,en,June,Q2
Twitter for iPhone,Hello!,2020-06-12 13:06,16128,52591,FALSE,1.27E+18,https://t.co/2sUGvP5daB,en,June,Q2
Twitter for iPhone,The Republican Party has not yet voted on a Platform. No rush. I prefer a new and updated Platform short form if possible.,2020-06-12 13:04,20809,103363,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,How do you think China Russia Japan or others would do with him in a negotiation? We would have no Country left!!!,2020-06-12 12:37,19051,75419,FALSE,1.27E+18,https://t.co/3YlD1ufODX,en,June,Q2
Twitter for iPhone,Crazy!,2020-06-12 11:53,10529,47073,FALSE,1.27E+18,https://t.co/NIQIBhexKX,en,June,Q2
Twitter for iPhone,People have no idea how Fake the Lamestream Media is!,2020-06-12 11:52,20388,80275,FALSE,1.27E+18,https://t.co/qc8c8C7Pin,en,June,Q2
Twitter for iPhone,The Radical Left Democrats: First they try to take away your guns. Then they try to take away your police!,2020-06-12 1:24,75803,321530,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Great work @RepChipRoy together we are keeping AMERICAN WORKERS employed!,2020-06-11 22:44,11308,46533,FALSE,1.27E+18,https://t.co/zYGM7ToHNm,en,June,Q2
Twitter for iPhone,Congratulations to @KarenHandel on running a great race and terrific primary victory - 75% despite tough competition. Previously beat Jon Ossoff who after his 2017 Congressional failure is now running against a GREAT Senator David @PerdueSenate...,2020-06-11 20:04,10584,46196,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...We need Karen in Washington badly! She loves Georgia and the USA. Has my Complete and Total Endorsement! November 3rd a big day for us all! #GA06,2020-06-11 20:04,7058,28833,FALSE,1.27E+18,https://t.co/5JOaLlvZE0,en,June,Q2
Twitter for iPhone,Senator @JoniErnst of IOWA has a new book “Daughter of the Heartland: My Ode to the Country That Raised Me.” The first female combat veteran elected to serve in the U.S. Senate – Joni is as tough as they come and a true inspiration for women everywhere. Get her book today!,2020-06-11 19:53,8411,33977,FALSE,1.27E+18,https://t.co/yKxUBasreY,en,June,Q2
Twitter for iPhone,...Unlike her Radical Liberal opponent Theresa Greenfield and Theresa’s failed record in real estate Joni stands for Iowa. Vote for Joni Ernst on November 3rd a big day for us all! #IASEN,2020-06-11 19:44,6894,27464,FALSE,1.27E+18,https://t.co/QOruG3Z7dw,en,June,Q2
Twitter for iPhone,Few people have ever fought as strongly for Iowa as Senator @JoniErnst! A combat Veteran her service to Iowa and our Country is remarkable! Joni is Strong on Crime our Military Vets Low Taxes and will protect your #2A at all times...,2020-06-11 19:44,11877,49218,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...Second Amendment. Matt has my Complete and Total Endorsement! We need him in Washington now! #NH01,2020-06-11 19:42,6720,28526,FALSE,1.27E+18,https://t.co/K4xoUlQiAI,en,June,Q2
Twitter for iPhone,Matt @Mowers is a champion for the Great State of New Hampshire! He was a winner in my Administration and he will always put America First. Strong on our Military Vets Low Taxes and the...,2020-06-11 19:42,10916,47337,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...of Schumer and Pelosi. David is Strong on Crime our Military Vets Low Taxes and will protect your #2A at all times. He is a GREAT Senator and has my Complete and Total Endorsement. Vote for David Perdue on November 3rd a big day for us all! #GASEN,2020-06-11 19:33,6896,26218,FALSE,1.27E+18,https://t.co/1LXL4Fm68A,en,June,Q2
Twitter for iPhone,We need our Great David Perdue (@PerdueSenate) in the Senate to Drain the Swamp &amp; Make America Great Again! His Radical Liberal opponent Jon Ossoff (who we beat in 2017) supports LAWLESS Sanctuary Cities wants to raise your taxes &amp; weaken our Great Military. He is a puppet...,2020-06-11 19:33,12987,49327,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...We need Karen in Washington badly! She loves Georgia and the USA. Has my Complete and Total Endorsement! November 3rd a big day for us all! #GA06,2020-06-11 19:32,1445,5391,FALSE,1.27E+18,https://t.co/5JOaLleofq,en,June,Q2
Twitter for iPhone,Congratulations to @KarenHandel on running a great race and terrific primary victory - 75% despite tough competition. Previously beat Jon Ossof who after his 2017 Congressional failure is now running against a GREAT Senator David @PerdueSenate...,2020-06-11 19:32,2346,9384,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Chris @JacobsNY27 is a Great Winner and Fighter for New York. He will never let you down! Strong on Crime Military our Vets Reducing Taxes Regulations and importantly our #2A. Vote on June 23rd. Chris has my Complete and Total Endorsement! #NY27,2020-06-11 19:30,7597,28809,FALSE,1.27E+18,https://t.co/LYowAy816X,en,June,Q2
Twitter for iPhone,...Strong on Crime our Military Vets and Low Taxes. Nancy has my Complete and Total Endorsement! November 3rd a big day for us all! #SC01,2020-06-11 19:29,7335,30672,FALSE,1.27E+18,https://t.co/nNFy4Ybpon,en,June,Q2
Twitter for iPhone,Despite very tough competition @NancyMace had a tremendous victory on Tuesday in South Carolina’s 1st Congressional District. The first woman to graduate from the Citadel she is a Great Warrior who we need in Washington now...,2020-06-11 19:29,13534,57152,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Seriously failed presidential candidate Senator Elizabeth “Pocahontas” Warren just introduced an Amendment on the renaming of many of our legendary Military Bases from which we trained to WIN two World Wars. Hopefully our great Republican Senators won’t fall for this!,2020-06-11 18:21,32358,143418,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Radical Left Governor @JayInslee and the Mayor of Seattle are being taunted and played at a level that our great Country has never seen before. Take back your city NOW. If you don’t do it I will. This is not a game. These ugly Anarchists must be stopped IMMEDIATELY. MOVE FAST!,2020-06-11 18:08,30817,115993,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Anarchists just took over Seattle and the Liberal Democrat Governor just said he knows “nothing about that”.,2020-06-11 17:24,43302,181682,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,June 14th just happens to be my birthday thank you! Love our Boaters Love our Country! #MAGA,2020-06-11 17:23,33481,138522,FALSE,1.27E+18,https://t.co/Om9pbHIaTU,en,June,Q2
Twitter for iPhone,The Federal Reserve is wrong so often. I see the numbers also and do MUCH better than they do. We will have a very good Third Quarter a great Fourth Quarter and one of our best ever years in 2021. We will also soon have a Vaccine &amp; Therapeutics/Cure. That’s my opinion. WATCH!,2020-06-11 15:07,30614,132873,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!,2020-06-11 14:09,91395,433525,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Sleepy Joe Biden refuses to leave his basement “sanctuary” and tell his Radical Left BOSSES that they are heading in the wrong direction. Tell them to get out of Seattle now. Liberal Governor @JayInslee is looking “the fool”. LAW &amp; ORDER!,2020-06-11 14:02,25402,105420,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Our great National Guard Troops who took care of the area around the White House could hardly believe how easy it was. “A walk in the park” one said. The protesters agitators anarchists (ANTIFA) and others were handled VERY easily by the Guard D.C. Police &amp; S.S. GREAT JOB!,2020-06-11 12:49,33866,170503,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Domestic Terrorists have taken over Seattle run by Radical Left Democrats of course. LAW &amp; ORDER!,2020-06-11 3:38,55828,244946,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,“Very troubled by Durham probe findings.” A.G. Bill Barr  @BretBaier  @FoxNews,2020-06-11 3:27,28496,108236,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Radical Left Governor @JayInslee and the Mayor of Seattle are being taunted and played at a level that our great Country has never seen before. Take back your city NOW. If you don’t do it I will. This is not a game. These ugly Anarchists must be stooped IMMEDIATELY. MOVE FAST!,2020-06-11 3:01,52024,188073,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...And the Trump family didn’t ask the Federal government for money to carry this and many other very expensive to carry properties!,2020-06-11 2:36,17801,80589,FALSE,1.27E+18,https://t.co/IakI8RiWfj,en,June,Q2
Twitter for iPhone,LAW &amp; ORDER!,2020-06-11 2:21,50762,311572,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...And the Trump family didn’t ask the Federal government for money to carry this and many other very expensive to carry properties!,2020-06-11 1:36,4649,20711,FALSE,1.27E+18,https://t.co/5ByzgNuF7Z,en,June,Q2
Twitter for iPhone,So honored by Archbishop Viganò’s incredible letter to me. I hope everyone religious or not reads it!,2020-06-10 22:17,47598,140272,FALSE,1.27E+18,https://t.co/fVhkCz89g5,en,June,Q2
Twitter for iPhone,Congratulations to Dr. Rich McCormick (@RichforGA) on a BIG WIN in Georgia last night! We need you in Washington D.C. badly. You have my Complete and Total Endorsement! #MAGA #GA07,2020-06-10 21:37,15564,60933,FALSE,1.27E+18,https://t.co/5lvlSoaoU2,en,June,Q2
Twitter for iPhone,Congratulations on last nights BIG WIN @NancyMace! Keep up the great work so we can #MAGA! We need you in Washington fast. You have my Complete and Total Endorsement! #SC01,2020-06-10 21:23,13898,56397,FALSE,1.27E+18,https://t.co/GBe7NJBztj,en,June,Q2
Twitter for iPhone,I am sending $219.9M to the San Diego area in CARES Act funding for @sdmts. These funds from @USDOT will be CRITICAL for economic recovery. We have to keep people moving safely and efficiently!,2020-06-10 21:22,13549,64320,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Big $$$$ headed to the Pittsburgh area! I’m sending $141.7M in CARES Act funding to @PGHtransit from @USDOT to aid in the recovery. This will be critical to helping people get where they need to go and more importantly keeping them SAFE!,2020-06-10 21:21,14356,63543,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...history of Winning Victory and Freedom. The United States of America trained and deployed our HEROES on these Hallowed Grounds and won two World Wars. Therefore my Administration will not even consider the renaming of these Magnificent and Fabled Military Installations...,2020-06-10 18:40,22643,120121,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,...Our history as the Greatest Nation in the World will not be tampered with. Respect our Military!,2020-06-10 18:40,27329,135573,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,It has been suggested that we should rename as many as 10 of our Legendary Military Bases such as Fort Bragg in North Carolina Fort Hood in Texas Fort Benning in Georgia etc. These Monumental and very Powerful Bases have become part of a Great American Heritage and a...,2020-06-10 18:40,30990,148315,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Incredible!  @FoxNews just took Congressional Hearing off the air just prior to important witness statements. More like CNN!!! Fox is lost!!!,2020-06-10 14:56,48517,183589,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Great statement to Congress by @Jim_Jordan concerning Defunding (not!) our great Police. This Radical Left agenda is not going to happen. Sleepy Joe Biden will be (already is) pulled all the way Left. Many like Minneapolis want to close their Police Departments. Crazy!,2020-06-10 14:33,24315,93793,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,“For the first time in history Police Organizations &amp; National Security Organizations were used to SPY on a Campaign &amp; there was no basis for it. The media largely drove that &amp; claims were made that could have affected the election of the President.” A.G. Bill Barr @BretBaier,2020-06-10 13:32,32684,107756,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,New York State is killing small businesses. Let them properly open! @foxandfriends,2020-06-10 12:51,31530,151057,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,NASDAQ HITS ALL-TIME HIGH. Tremendous progress being made way ahead of schedule. USA!,2020-06-10 12:49,34053,182063,FALSE,1.27E+18,,en,June,Q2
Twitter Media Studio,,2020-06-10 2:14,19887,59819,FALSE,1.27E+18,https://t.co/lEwOBtMVUf,en,June,Q2
Twitter Media Studio,,2020-06-10 2:10,29018,86020,FALSE,1.27E+18,https://t.co/FKGagCwNZ2,en,June,Q2
Twitter for iPhone,“Republican AGs come out in force against defunding police”,2020-06-10 2:02,20577,77048,FALSE,1.27E+18,https://t.co/AAJiCHsqTp,en,June,Q2
Twitter for iPhone,Thank you George great honor!,2020-06-10 0:45,35289,168620,FALSE,1.27E+18,https://t.co/1WzkcvLpnR,en,June,Q2
Twitter for iPhone,Great work in the Republican Senate on some big nominees. Still 154 to go hope they don’t adjourn until the job is done! @senatemajldr,2020-06-09 18:34,24558,115857,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Relief is on the way to Utah! I’m proud to send $187.18M in CARES Act funding to @RideUTA. This money will keep people moving and support a swift and smooth economic recovery for the GREAT people of Utah!,2020-06-09 17:44,16531,77017,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,I am allocating $2.96 BILLION in Emergency Solutions Grants to support homeless Americans and those at risk of becoming homeless because of job or wage loss or illness due to COVID-19. We are taking care of our Nation’s most vulnerable citizens. Thanks @SecretaryCarson!,2020-06-09 17:43,35165,144304,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,My decision to appoint @usairforce General Charles Brown as the USA’s first-ever African American military service chief has now been approved by the Senate. A historic day for America! Excited to work even more closely with Gen. Brown who is a Patriot and Great Leader!,2020-06-09 17:42,37311,156436,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,“Defunding Police would be good for Robbers &amp; Rapists.” @SenBillCassidy,2020-06-09 14:23,35348,159186,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,BIG DEMAND! Starting up again soon maybe next week!,2020-06-09 14:19,27910,101973,FALSE,1.27E+18,https://t.co/ToNLAGl5Fz,en,June,Q2
Twitter for iPhone,Should have let police do their job and brought in National Guard on Day One not Day Four!,2020-06-09 14:04,34318,115013,FALSE,1.27E+18,https://t.co/AZ661hygIb,en,June,Q2
Twitter for iPhone,Minnesota needs DJT &amp; @LacyJohnsonMN NOW. When I insisted on the National Guard things got better FAST. Enough with Omar you’ll have nothing left!,2020-06-09 13:51,18591,49583,FALSE,1.27E+18,https://t.co/Zt2otB94Px,en,June,Q2
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,2020-06-09 13:43,81081,509298,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,THE REAWAKENING OF AMERICA!,2020-06-09 13:41,50388,255191,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,.@WhiteHouse TRANSITION TO GREATNESS!,2020-06-09 13:39,23691,116608,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Mattis was our Country’s most overrated General. He talked a lot but never “brought home the bacon.” He was terrible! Someday I will tell the real story on him and others - both good and bad!,2020-06-09 13:24,15261,56620,FALSE,1.27E+18,https://t.co/WgAQMkfgvr,en,June,Q2
Twitter for iPhone,Poll: Trump Better Than Biden On Economic Growth 55% to 34%. That’s all? Who are the 34%?,2020-06-09 12:42,25075,142886,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Buffalo protester shoved by Police could be an ANTIFA provocateur. 75 year old Martin Gugino was pushed away after appearing to scan police communications in order to black out the equipment. @OANN  I watched he fell harder than was pushed. Was aiming scanner. Could be a set up?,2020-06-09 12:34,47202,193015,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,NASDAQ HITS ALL-TIME HIGH!,2020-06-09 12:30,33068,187963,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,Vote today for Big Jim a great Governor. Love West Virginia!,2020-06-09 12:25,13240,50471,FALSE,1.27E+18,https://t.co/tIbwDQQfkU,en,June,Q2
Twitter for iPhone,A GREAT Senator. Must return to Washington. Steve has my Complete &amp; Total Endorsement!,2020-06-09 12:22,10275,39762,FALSE,1.27E+18,https://t.co/W59NpmvtiM,en,June,Q2
Twitter for iPhone,“Democrats &amp; Activists call to Defund Police Departments. They’ve gone so far Left that they eat their young.” @mirandadevine @nypost @foxandfriends,2020-06-09 12:01,25493,96946,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,,2020-06-08 23:39,28254,124825,FALSE,1.27E+18,https://t.co/hkZ6O9anzj,en,June,Q2
Twitter for iPhone,,2020-06-08 23:15,19552,82721,FALSE,1.27E+18,https://t.co/EapArqyn2h,en,June,Q2
Twitter for iPhone,,2020-06-08 23:14,17175,63538,FALSE,1.27E+18,https://t.co/hhEuC5mhu9,en,June,Q2
Twitter for iPhone,,2020-06-08 19:15,17707,64094,FALSE,1.27E+18,https://t.co/wZc0PgCmnJ,en,June,Q2
Twitter for iPhone,...Crooked Hillary Clinton in 2016. They are called SUPPRESSION POLLS and are put out to dampen enthusiasm. Despite 3 ½ years of phony Witch Hunts we are winning and will close it out on November 3rd!,2020-06-08 19:14,31234,97193,FALSE,1.27E+18,https://t.co/4IhuLUZjsv,en,June,Q2
Twitter for iPhone,I have retained highly respected pollster McLaughlin &amp; Associates to analyze todays CNN Poll (and others) which I felt were FAKE based on the incredible enthusiasm we are receiving. Read analysis for yourself. This is the same thing they and others did when we defeated...,2020-06-08 19:14,35689,146159,FALSE,1.27E+18,,en,June,Q2
Twitter for iPhone,This year has seen the lowest crime numbers in our Country’s recorded history and now the Radical Left Democrats want to Defund and Abandon our Police. Sorry I want LAW &amp; ORDER!,2020-06-08 15:44,63308,311428,FALSE,1.27E+18,,en,June,Q2
