source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Nancy Pelosi wants Congress to take away authority Presidents use to stand up to other countries and defend AMERICANS. Stand with your Commander in Chiefs!,01-29-2020 23:59:53,36022,164680,false,1222670731080863745
Twitter for iPhone,With Votes in the House tomorrow Democrats want to make it harder for Presidents to defend America and stand up to as an example Iran. Protect our GREAT COUNTRY!,01-29-2020 23:59:24,26021,120180,false,1222670610867916804
Twitter Media Studio,GAME OVER! https://t.co/yvMa6bPqfy,01-29-2020 23:00:42,56848,172090,false,1222655839573565440
Twitter Media Studio,https://t.co/aX5WIX8B0O,01-29-2020 19:41:50,12183,40793,false,1222605791074693122
Twitter for iPhone,For the first time in American History we have replaced a disastrous Trade Deal that REWARDED outsourcing with a truly FAIR and RECIPROCAL Trade Deal that will keep jobs wealth and growth right here in AMERICA! https://t.co/bDe8IV9DyD,01-29-2020 19:24:38,18196,67175,false,1222601464889200653
Twitter for iPhone,Thanks to our pro-worker pro-American economic policies unemployment is at the lowest level in more than 50 years. We have created over 7 MILLION new JOBS. More Americans are working today than EVER before. We have the hottest ECONOMY on earth! https://t.co/TRGKRF7xgQ,01-29-2020 19:21:50,16435,62377,false,1222600757389725698
Twitter Media Studio,USMCA is a cutting edge state of the art agreement that protects defends and serves the great people of our Country. Promises Made Promises Kept! https://t.co/PuiG1JPTTI,01-29-2020 18:38:39,14059,53171,false,1222589891785175041
Twitter Media Studio,USMCA is a massive win for American manufacturers and auto workers! https://t.co/eOgFm31cAo,01-29-2020 18:36:26,15165,61555,false,1222589334739673088
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump signs USMCA! https://t.co/IrVfdzcgzp,01-29-2020 17:09:32,12116,0,true,1222567463084228608
Twitter for iPhone,They will never be satisfied! https://t.co/MXHFQXWC80,01-29-2020 15:49:25,17026,70177,false,1222547304491646976
Twitter for iPhone,“The best evidence is the Transcript itself.”  Brad Blakeman  @FoxNews,01-29-2020 15:47:28,14179,66828,false,1222546813099659264
Twitter for iPhone,There is much talk that certain Democrats are going to be voting with Republicans on the Impeachment Hoax so that the Senate can get back to the business of taking care of the American people. Sorry but Cryin’ Chuck Schumer will never let that happen!,01-29-2020 15:39:04,17866,81479,false,1222544696964263936
Twitter for iPhone,On the Iraq War Resolution being voted on tomorrow in the House of Represenatives we are down to 5000 soldiers and going down and I want everyone Republican and Democrat to vote their HEART!,01-29-2020 15:33:00,21366,108291,false,1222543172192129024
Twitter for iPhone,Mark Penn Harris Poll: “It’s time to end the Impeachment Trial.” @foxandfriends  Just another political Hoax by the Dems!,01-29-2020 13:20:16,14206,63333,false,1222509768683720706
Twitter for iPhone,Remember Republicans the Democrats already had 17 witnesses we were given NONE! Witnesses are up to the House not up to the Senate. Don’t let the Dems play you!,01-29-2020 12:56:17,31347,127016,false,1222503732501499904
Twitter for iPhone,RT @realDonaldTrump: No matter how many witnesses you give the Democrats no matter how much information is given like the quickly produce…,01-29-2020 12:50:03,39487,0,true,1222502165589254145
Twitter for iPhone,RT @realDonaldTrump: Why didn’t John Bolton complain about this “nonsense” a long time ago when he was very publicly terminated. He said…,01-29-2020 12:49:51,21715,0,true,1222502114406141955
Twitter for iPhone,....many more mistakes of judgement gets fired because frankly if I listened to him we would be in World War Six by now and goes out and IMMEDIATELY writes a nasty &amp; untrue book. All Classified National Security. Who would do this?,01-29-2020 12:28:24,18952,79663,false,1222496715422433281
Twitter for iPhone,For a guy who couldn’t get approved for the Ambassador to the U.N. years ago couldn’t get approved for anything since “begged” me for a non Senate approved job which I gave him despite many saying “Don’t do it sir” takes the job mistakenly says “Libyan Model” on T.V. and..,01-29-2020 12:28:22,21170,92943,false,1222496705763008515
Twitter for iPhone,RT @njdotcom: @POTUS @IamNPaterson After hours in line some people are streaming inside ahead of President Donald Trump's rally in Wildwoo…,01-29-2020 11:59:46,4865,0,true,1222489508203126785
Twitter for iPhone,Democrats admitting the Impeachment Hoax! https://t.co/AM6v5CpXR3,01-29-2020 11:51:53,23101,68402,false,1222487526780346370
Twitter for iPhone,RT @Jeff10diego: @ASavageNation Finally common sense in the Supreme Court again,01-29-2020 11:42:32,4004,0,true,1222485170726588424
Twitter for iPhone,Thank you! https://t.co/XnUsalikF0,01-29-2020 11:41:24,9315,48773,false,1222484885627076610
Twitter for iPhone,RT @realDonaldTrump: 175000 ticket requests. Keep America Great!,01-29-2020 11:36:22,6187,0,true,1222483619077402624
Twitter for iPhone,175000 ticket requests. Keep America Great! https://t.co/CqExUfsJd0,01-29-2020 11:25:02,6187,25548,false,1222480767156178944
Twitter for iPhone,Why didn’t John Bolton complain about this “nonsense” a long time ago when he was very publicly terminated. He said not that it matters NOTHING!,01-29-2020 05:07:05,21826,106695,false,1222385653029261312
Twitter for iPhone,No matter how many witnesses you give the Democrats no matter how much information is given like the quickly produced Transcripts it will NEVER be enough for them. They will always scream UNFAIR. The Impeachment Hoax is just another political CON JOB!,01-29-2020 02:25:15,39580,163784,false,1222344928530968576
Twitter for iPhone,RT @SenRickScott: This is just like the Kavanaugh hearings. Democrats are always going to find something to add to their list of grievances…,01-29-2020 02:18:24,12393,0,true,1222343204659499008
Twitter for iPhone,RT @GOPLeader: In a matter of hours the President's legal team blew apart months of lies from Chairman Adam Schiff. It's time to move on…,01-29-2020 02:07:07,14085,0,true,1222340362687205377
Twitter for iPhone,RT @SenateGOP: Chairman @SenJohnBarrasso:The American people have heard enough.People realize this is partisan &amp; political. I’m comfo…,01-29-2020 02:05:54,7793,0,true,1222340058264588294
Twitter for iPhone,RT @SenateGOP: WATCHIn his closing remarks @realdonaldtrump's Counsel Pat Cippolone plays old footage of MULTIPLE DEMOCRATS (including c…,01-29-2020 02:05:52,11680,0,true,1222340048093372417
Twitter for iPhone,RT @HawleyMO: After listening to the Dems’ 20+ hours of argument and the rebuttal arguments from @realDonaldTrump I’ve got lots of questio…,01-29-2020 02:05:44,10904,0,true,1222340017663676416
Twitter for iPhone,RT @SenThomTillis: The only thing we’ve seen from the #impeachment trial is a political exercise by Chuck and Nancy to prevent us from cont…,01-29-2020 02:05:40,8918,0,true,1222339999665881088
Twitter for iPhone,RT @SenTedCruz: I am confident that at the end of this process @realDonaldTrump will be acquitted.https://t.co/OklKc1vcjg,01-29-2020 02:05:32,9792,0,true,1222339964505030656
Twitter for iPhone,RT @SenTedCruz: WATCH 📺 @FoxNews at 8pm CT —&gt; I’ll be joining @seanhannity to discuss the final day of oral arguments and what’s next in th…,01-29-2020 02:05:22,3760,0,true,1222339922801184769
Twitter for iPhone,RT @MarshaBlackburn: Today @realDonaldTrump’s defense team finished their opening argument. They made it clear that the House impeached…,01-29-2020 01:58:49,11108,0,true,1222338275043696642
Twitter for iPhone,RT @LindseyGrahamSC: I’m increasingly optimistic this ends Friday. ...The defense team destroyed the House case.Check out my conversation…,01-29-2020 01:58:14,8465,0,true,1222338128381386755
Twitter for iPhone,If you want your children to inherit the blessings that generations of Americans have fought and died to secure—then we must devote everything we have toward victory in 2020. Only this way can we save the America we love – and drain the Washington Swamp once and for all! https://t.co/5NeC0mFWfU,01-29-2020 01:41:48,29256,104957,false,1222333993892315137
Twitter for iPhone,Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #TrumpRallyNJ #KAG2020 https://t.co/Kq5KFhQmgH,01-29-2020 01:37:45,16476,54771,false,1222332975825793025
Twitter for iPhone,Thank you Wildwood New Jersey! #KeepAmericaGreat🇺🇸https://t.co/Lbt8IKeNYu,01-29-2020 01:32:53,14038,54569,false,1222331749805580293
Twitter for iPhone,It’s amazing what I’ve done the most of any President in the first three years (by far) considering that for three years I’ve been under phony political investigations and the Impeachment Hoax! KEEP AMERICA GREAT!,01-28-2020 22:23:26,29601,152054,false,1222284074066366464
Twitter for iPhone,RT @joniernst: This Impeachment mess is only serving to further divide our country. Folks in Iowa want to see us getting work done. This is…,01-28-2020 22:17:21,11013,0,true,1222282542646091776
Twitter for iPhone,Heading to New Jersey. Big Rally in fact Really Big Rally!,01-28-2020 22:16:52,19135,115213,false,1222282422110154753
Twitter for iPhone,https://t.co/tvvvnGEmjo https://t.co/vSV0YPyQrg,01-28-2020 21:18:46,14143,50287,false,1222267800732995585
Twitter for iPhone,RT @OANN: Johnson &amp; Johnson to create coronavirus vaccine https://t.co/3vFiufKaeV #OANN https://t.co/L4U8K7FRRb,01-28-2020 19:11:06,6008,0,true,1222235668430184449
Twitter for iPhone,The Witch Hunt continues! https://t.co/7zkUnuPlw6,01-28-2020 19:09:49,12994,48466,false,1222235349117755395
Twitter for iPhone,This is what a future State of Palestine can look like with a capital in parts of East Jerusalem. https://t.co/39vw3pPrAL,01-28-2020 18:26:49,9020,29742,false,1222224528065155072
Twitter for iPhone,هذا ما قد تبدو عليه دولة فلسطين المستقبلية بعاصمة في أجزاء من القدس الشرقية. https://t.co/CFuYwwjSso,01-28-2020 18:26:48,11145,43730,false,1222224521958187009
Twitter for iPhone,I will always stand with the State of Israel and the Jewish people. I strongly support their safety and security and their right to live within their historical homeland. It's time for peace! https://t.co/lKwQ9IKTUG,01-28-2020 18:23:17,10127,38328,false,1222223636779741184
Twitter for iPhone,תמיד אעמוד לצד מדינת ישראל והעם היהודי. אני תומך בחוזקה בבטיחותם ובטחונם ובזכותם לחיות במולדתם ההיסטורית. הגיע הזמן לשלום! https://t.co/AtNnQtnGZs,01-28-2020 18:23:15,10744,48181,false,1222223630056206336
Twitter for iPhone,https://t.co/qqdjOWiA1I,01-28-2020 18:07:31,8886,29672,false,1222219667697213441
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump unveils plan for peace agreement https://t.co/86eeZMv61W,01-28-2020 18:05:25,11387,0,true,1222219138657026048
Twitter for iPhone,The Fed should get smart &amp;  lower the Rate to make our interest competitive with other Countries which pay much lower even though we are by far the high standard. We would then focus on paying off &amp; refinancing debt! There is almost no inflation-this is the time (2 years late)!,01-28-2020 15:55:37,20097,85471,false,1222186473849544704
Twitter for iPhone,Are you better off now than you were three years ago? Almost everyone say YES!,01-28-2020 15:47:16,31530,216619,false,1222184371932798976
Twitter for iPhone,.....So what the hell has happened to @FoxNews. Only I know! Chris Wallace and others should be on Fake News CNN or MSDNC. How’s Shep Smith doing? Watch this will be the beginning of the end for Fox just like the other two which are dying in the ratings. Social Media is great!,01-28-2020 15:44:57,17652,63405,false,1222183788924502017
Twitter for iPhone,Really pathetic how @FoxNews is trying to be so politically correct by loading the airwaves with Democrats like Chris Van Hollen the no name Senator from Maryland. He has been on forever playing up the Impeachment Hoax. Dems wouldn’t even give Fox their low ratings debates....,01-28-2020 15:44:56,20442,85184,false,1222183788211470336
Twitter for iPhone,RT @SenMikeLee: It was an honor to share the stage with @realDonaldTrump Friday when he became the first president to speak at the #MarchFo…,01-28-2020 15:08:11,6514,0,true,1222174540396138497
Twitter for iPhone,RT @SenTedCruz: Why should the American people care about Hunter Biden &amp; #Burisma? The answer is simple: there is significant evidence of…,01-28-2020 15:07:23,14512,0,true,1222174335818964993
Twitter for iPhone,RT @CBSNews: Sen. Ted Cruz says he doesn't think additional witnesses should be called for impeachment trial and that testimony from John B…,01-28-2020 15:06:52,7153,0,true,1222174207452372994
Twitter for iPhone,RT @SenateGOP: .@SenTedCruz:The House Managers base their entire case on the proposition that investigating corruption for Burisma and th…,01-28-2020 15:06:42,7656,0,true,1222174163470901249
Twitter for iPhone,RT @DLoesch: There is something to be said for being good at both retail politics and expressing genuine enjoyment when greeting folks.,01-28-2020 05:35:01,12742,0,true,1222030294485807104
Twitter for iPhone,Don Lemon the dumbest man on television (with terrible ratings!). https://t.co/iQXCc7lvCt,01-28-2020 05:26:57,41495,160113,false,1222028267865223170
Twitter for iPhone,RT @DailyCaller: VP Pence’s Office Forcefully Pushes Back Against Reports Trump Tied Ukraine Aid To Biden Probe https://t.co/tSMRr6PtIo,01-28-2020 04:59:25,6387,0,true,1222021337209884674
Twitter for iPhone,RT @TheFirstonTV: . @EliseStefanik goes head-to-head with a reporter and shuts her accusations down: https://t.co/3sMfC2kBze,01-28-2020 04:55:57,16368,0,true,1222020466686251008
Twitter for iPhone,RT @JackPosobiec: Dershowitz just carefully explained why Adam Schiff’s articles of impeachment are completely unconstitutional,01-28-2020 04:46:59,11380,0,true,1222018209831931906
Twitter for iPhone,RT @JackPosobiec: The Trump crowd camping out overnight in Wildwood is absolutely massive https://t.co/uXxHy5Pe29,01-28-2020 04:45:34,9537,0,true,1222017852804341761
Twitter for iPhone,RT @JackPosobiec: Hundreds of people are camping out overnight for the Trump rally in Wildwood https://t.co/fWY6IA1osR,01-28-2020 04:45:24,6216,0,true,1222017811008180224
Twitter for iPhone,RT @JackPosobiec: 1000 Trump Supporters Camping Out in Wildwood! https://t.co/yC0gl1faqA,01-28-2020 04:44:18,5884,0,true,1222017532749668352
Twitter for iPhone,Charlie I always knew you are brilliant! https://t.co/D49KbKPKHS,01-28-2020 04:35:03,11421,52450,false,1222015204315336705
Twitter for iPhone,RT @brithume: McConnell had a choice to be liked by Democrats and the media or to be effective. He chose effective. By ⁦@wjmcgurn⁩  https:…,01-28-2020 04:31:18,10592,0,true,1222014263021260800
Twitter for iPhone,RT @RandPaul: Why didn’t John Bolton testify to the US House? Apparently his book wasn’t quite finished yet for presales!,01-28-2020 04:29:04,26836,0,true,1222013700699250690
Twitter for iPhone,RT @ArthurSchwartz: Not mentioned: Bolton was never seriously considered for any position in the Trump admin that required senate confirmat…,01-28-2020 04:23:24,5299,0,true,1222012273075662848
Twitter for iPhone,RT @BreitbartNews: Alan Dershowitz shredded Democrats' Impeachment Stunt arguments with scalpel-like precision. https://t.co/oBxHy9XttD,01-28-2020 04:21:45,9821,0,true,1222011860024799232
Twitter for iPhone,RT @SenDanSullivan: Congressman Nadler tried to bring his House circus to the floor of the Senate tonight with his insults and accusations…,01-28-2020 04:16:55,5424,0,true,1222010643219386368
Twitter for iPhone,RT @SenShelby: Great news for farmers ranchers and small business owners! @POTUS continues to cut red tape keeping his promise to protec…,01-28-2020 04:15:15,4308,0,true,1222010221863763970
Twitter for iPhone,RT @sendavidperdue: For Democrats this impeachment process has never been about finding the truth or protecting the Republic. This is al…,01-28-2020 04:14:43,8616,0,true,1222010087457394689
Twitter for iPhone,RT @gazettedotcom: Ernst: New trade deals are big wins for Iowa exporters https://t.co/nx9IhRQm3l,01-28-2020 04:14:01,3508,0,true,1222009911988703233
Twitter for iPhone,RT @SenJoniErnst: The Trump Administration’s new #WOTUS corrects the egregious overreach of the Obama-era rule. I joined @agripulse to disc…,01-28-2020 04:13:46,3842,0,true,1222009849690624000
Twitter for iPhone,RT @SenJoniErnst: BREAKING: Since day one I've been fighting to pass a trade agreement with Iowa's two biggest trade partners Mexico &amp; Ca…,01-28-2020 04:13:41,3723,0,true,1222009826026323969
Twitter for iPhone,Thank you to Chuck &amp; all. USMCA is going to be GREAT! https://t.co/tK3zxHOlYg,01-28-2020 04:11:27,9369,36711,false,1222009264396558336
Twitter for iPhone,Thank you Roger it is a big Hoax! https://t.co/G6X3ClI7Df,01-28-2020 04:09:29,11058,49752,false,1222008772102705152
Twitter for iPhone,RT @SenCapito: As an appropriator and chairman of the Transportation and Infrastructure Subcommittee on @EPWGOP I’m proud to work with sta…,01-28-2020 04:05:47,2855,0,true,1222007841147494401
Twitter for iPhone,RT @westerncaucus: BREAKING: @POTUS has kept another promise to the American people by repealing &amp; replacing the Obama-era WOTUS rule endi…,01-28-2020 04:04:15,4687,0,true,1222007452578783238
Twitter for iPhone,RT @MikeCrapo: The @EPA and the @USACEHQ announced the final rule for the Navigable Waters Protection Rule. The rule provides clarity to th…,01-28-2020 04:04:00,3209,0,true,1222007390943444999
Twitter for iPhone,Congrats to Christine! https://t.co/BwXISK3oqR,01-28-2020 04:03:39,4113,19963,false,1222007302636654593
Twitter for iPhone,A full &amp; complete Endorsement for @RepDonBacon who is doing a great job. Strong on crime loves our Military Vets &amp; 2A! https://t.co/7rr1WxzcCn,01-28-2020 04:01:33,6372,25548,false,1222006774368296960
Twitter for iPhone,RT @SenateForeign: Today I was briefed by leading global health experts about the outbreak of a novel coronavirus in China. We learned that…,01-28-2020 03:42:14,3941,0,true,1222001913081798656
Twitter for iPhone,RT @SenJohnHoeven: Looking forward to honoring @NDSUfootball at the White House again this year. The #Bison had a tremendous season winning…,01-28-2020 03:41:17,2805,0,true,1222001674623037440
Twitter for iPhone,RT @JerryMoran: If you are a worker affected by the Boeing 737 Max production suspension and related layoffs please visit this one-stop re…,01-28-2020 03:40:48,2896,0,true,1222001554061955074
Twitter for iPhone,RT @SenJohnBarrasso: The House could have called all these witnesses and chose not to. As senators we have a responsibility to not allow t…,01-28-2020 03:38:49,7643,0,true,1222001051861233666
Twitter for iPhone,RT @RoyBlunt: #USMCA heading to @POTUS's desk ✅Economy is stronger than it’s been in 50 yrs thanks in large part to having the right tax p…,01-28-2020 03:37:33,3727,0,true,1222000736407556096
Twitter for iPhone,RT @HawleyMO: I say again: if the Senate is going to call witnesses then I will ask to hear from Adam Schiff Hunter Biden Joe Biden &amp; th…,01-28-2020 03:24:19,12688,0,true,1221997405249339392
Twitter for iPhone,RT @HawleyMO: Dershowitz eviscerates the Dems’ case tonight. They have not charged an impeachable offense or alleged impeachable conduct. P…,01-28-2020 03:23:34,10891,0,true,1221997215230636032
Twitter for iPhone,https://t.co/2PoLkxQ8KE,01-27-2020 18:11:28,14892,48974,false,1221858276058566661
Twitter Media Studio,https://t.co/SxRib4Q3NT,01-27-2020 17:12:29,10826,36192,false,1221843430445342720
Twitter for iPhone,On International Holocaust Remembrance Day we remember the millions of precious souls who perished as a result of the horrific crimes perpetrated by the Nazi regime....https://t.co/drhi6UeJ14,01-27-2020 17:09:14,19995,80403,false,1221842613487251458
Twitter for iPhone,RT @realDonaldTrump: All Democrats should watch this! https://t.co/WFK33pR0Lv,01-27-2020 15:25:48,46817,0,true,1221816585523990529
Twitter for iPhone,Senate hearing on the Impeachment Hoax starts today at 1:00 P.M.,01-27-2020 15:12:09,14541,75823,false,1221813147918569474
Twitter for iPhone,We are in very close communication with China concerning the virus. Very few cases reported in USA but strongly on watch. We have offered China and President Xi any help that is necessary. Our experts are extraordinary!,01-27-2020 14:56:21,23243,122736,false,1221809170673958913
Twitter for iPhone,Schiff must release the IG report without changes or tampering which is said to be yet further exoneration of the Impeachment Hoax. He refuses to give it. Does it link him to Whistleblower? Why is he so adamant?,01-27-2020 14:40:51,35229,133689,false,1221805273695780864
Twitter for iPhone,READ THE TRANSCRIPTS!,01-27-2020 13:42:28,21824,126563,false,1221790577446019072
Twitter for iPhone,RT @joegooding: .@realDonaldTrump @potus Thank you Mr. President! #MAGA https://t.co/FelebtCilP,01-27-2020 12:40:29,6204,0,true,1221774979039145985
Twitter for iPhone,RT @joegooding: This “Bolton Bombshell” from The NY Times (hardly a reliable source on @POTUS @realDonaldTrump reporting) seems to have dro…,01-27-2020 12:40:16,7214,0,true,1221774925393993729
Twitter for iPhone,RT @JennaEllisEsq: After everything @realDonaldTrump has done for this country (at great personal cost!) it is so sad that so many are will…,01-27-2020 12:38:24,15092,0,true,1221774455808176128
Twitter for iPhone,RT @LouDobbs: Rejected Neocon Failing NYTimes Deep State's Last Desperate Act After @POTUS Attorneys Destroy Radical Dems Schiff and Pel…,01-27-2020 12:38:17,8449,0,true,1221774427517521927
Twitter for iPhone,RT @dbongino: Regarding Bolton:1) Nobody cares2) The aid was delivered3) The Ukrainians aren’t victims (just ask them)4) The Democrats’…,01-27-2020 12:27:33,23913,0,true,1221771727706972160
Twitter for iPhone,The Democrat controlled House never even asked John Bolton to testify. It is up to them not up to the Senate!,01-27-2020 11:57:42,19827,98067,false,1221764212873224193
Twitter for iPhone,I NEVER told John Bolton that the aid to Ukraine was tied to investigations into Democrats including the Bidens. In fact he never complained about this at the time of his very public termination. If John Bolton said this it was only to sell a book. With that being said the...,01-27-2020 05:18:33,29136,122565,false,1221663763138588672
Twitter for iPhone,...transcripts of my calls with President Zelensky are all the proof that is needed in addition to the fact that President Zelensky &amp; the Foreign Minister of Ukraine said there was no pressure and no problems. Additionally I met with President Zelensky at the United Nations...,01-27-2020 05:18:33,16070,69383,false,1221663764031905793
Twitter for iPhone,...(Democrats said I never met) and released the military aid to Ukraine without any conditions or investigations - and far ahead of schedule. I also allowed Ukraine to purchase Javelin anti-tank missiles. My Administration has done far more than the previous Administration.,01-27-2020 05:18:33,16584,70382,false,1221663764971491329
Twitter for iPhone,RT @seanmdav: John Bolton is running the exact same revenge playbook against Trump that James Comey used. He’s even using the same agent an…,01-27-2020 05:13:09,22249,0,true,1221662403638767616
Twitter for iPhone,RT @seanmdav: Just like James Comey John Bolton is trying to get rich off of a lie- and leak-fueled campaign to overturn the 2016 election…,01-27-2020 05:13:07,8001,0,true,1221662397406072832
Twitter for iPhone,RT @MZHemingway: This is obviously book promo coordinated with compliant media yes. But an additional word of skepticism: these *particula…,01-27-2020 05:12:46,9495,0,true,1221662309128507394
Twitter for iPhone,https://t.co/gAxo3sijpn,01-27-2020 03:47:14,13121,43045,false,1221640785478791170
Twitter for iPhone,Kobe Bryant despite being one of the truly great basketball players of all time was just getting started in life. He loved his family so much and had such strong passion for the future. The loss of his beautiful daughter Gianna makes this moment even more devastating....,01-26-2020 23:54:34,94246,735478,false,1221582230008619016
Twitter for iPhone,.....Melania and I send our warmest condolences to Vanessa and the wonderful Bryant family. May God be with you all!,01-26-2020 23:54:34,33829,260142,false,1221582230990073856
Twitter for iPhone,RT @GeraldoRivera: Gloom settling on Democrats as they realize they’ve taken their best kill shot &amp; missed. Dems  in despair. Republicans U…,01-26-2020 23:16:28,14607,0,true,1221572642853003264
Twitter for iPhone,RT @MarshaBlackburn: We have a duty to protect the Constitution for America’s next generation. Hearing again how @realDonaldTrump’s 2016 ca…,01-26-2020 23:11:33,14620,0,true,1221571405382324224
Twitter for iPhone,RT @GOPLeader: This whole impeachment sham has been a taxpayer-funded campaign stunt for the Democrats.  They took Americans’ hard-earned…,01-26-2020 23:07:26,20211,0,true,1221570371717156870
Twitter for iPhone,RT @GOPLeader: From the beginning Democrats' impeachment sham has been marred by selective leaks to the media a completely predetermined…,01-26-2020 23:07:03,11544,0,true,1221570271943036928
Twitter for iPhone,Reports are that basketball great Kobe Bryant and three others have been killed in a helicopter crash in California. That is terrible news!,01-26-2020 20:48:53,38651,251588,false,1221535503868223488
Twitter for iPhone,RT @Jim_Jordan: Pat Cipollone said it best yesterday:“For all [the Democrats’] talk about election interference they’re here to perpetra…,01-26-2020 20:40:21,24472,0,true,1221533353553297408
Twitter for iPhone,RT @RepMarkMeadows: Folks: a must read thread from @RepLeeZeldin breaking down the spin misdirections and outright lies in the Democrats…,01-26-2020 20:39:40,7988,0,true,1221533184208375808
Twitter for iPhone,Nothing done wrong READ THE TRANSCRIPTS!,01-26-2020 20:39:07,18128,109676,false,1221533043153915904
Twitter for iPhone,Majority of people say “the U.S. Senate already has enough information!” @FoxNews,01-26-2020 20:01:06,15437,82543,false,1221523477003456512
Twitter for iPhone,95% Approval Rating in the Republican Party. Thank you! 191 Federal Judges (a record) and two Supreme Court Justices approved. Best Economy &amp; Employment Numbers EVER. Thank you to our great New Smart and Nimble REPUBLICAN PARTY. Join now it’s where people want to be!,01-26-2020 16:24:41,26395,120222,false,1221469014427348992
Twitter for iPhone,Sleepyeyes Chuck Todd of Meet the Corrupt Press just had a “totally” softball interview with conman Adam Schiff never even calling Shifty out on his fraudulent statement to Congress where he made up ALL of the words of my conversation with the Ukrainian President! FAKE NEWS,01-26-2020 16:07:35,24664,102987,false,1221464712321347585
Twitter for iPhone,After having been exposed as a fraud and corrupt can anyone including Sleepyeyes Chuck Todd of Fake @NBCNews continue to listen to his con?,01-26-2020 15:27:21,14606,64424,false,1221454586717839366
Twitter for iPhone,“Again: Read the Transcript!” Michael Goodwin New York Post Sunday.,01-26-2020 15:06:45,12146,56799,false,1221449400834252800
Twitter for iPhone,Great Editorial in today’s Wall Street Journal “And Congress Shall Be King.” Bottom line: “The President becomes a vassal of King Congress. This is another reason for the Senate to repudiate this House Impeachment as its own abuse of power.” A partisan Hoax!,01-26-2020 14:45:02,16711,66180,false,1221443936952233984
Twitter for iPhone,Why didn’t Schiff release this? https://t.co/ngxEqAIJU9,01-26-2020 14:24:30,17276,53056,false,1221438768256823296
Twitter for iPhone,RT @marklevinshow: Even CNN’s legal analyst Jeffrey Toobin found the president’s lawyers persuasive!  https://t.co/ME9WFhcjHT,01-26-2020 14:19:21,9643,0,true,1221437472544120833
Twitter for iPhone,A very good question! https://t.co/8z6uQLKz8M,01-26-2020 14:16:25,19432,72775,false,1221436736594681856
Twitter for iPhone,RT @JudgeJeanine: I caught up with Sen. Ted Cruz on Capitol Hill -- check out our interview below! https://t.co/w8k1aPo6eR,01-26-2020 14:07:03,7887,0,true,1221434375990120449
Twitter for iPhone,“This is what Democrats have done. They want to create the idea that there is all this smoke so people think there’s fire. They did this with Russia Collusion &amp; there was no fire. It makes zero sense what the Democrats are accusing him of.” @LisaMarieBoothe @foxandfriends,01-26-2020 14:03:26,14640,58870,false,1221433469559103489
Twitter for iPhone,“It was amazing to watch three days of arguments dismantled in two hours.” @PeteHegseth @foxandfriends,01-26-2020 13:55:06,15268,68001,false,1221431369923997697
Twitter for iPhone,Paul Krugman is a lightweight thinker who doesn’t have a clue. Caused huge economic damage to his follower’s pocketbooks. He and others should be fired by @nytimes! https://t.co/1K5AtQbmrp,01-26-2020 13:36:05,11887,47171,false,1221426584646815744
Twitter for iPhone,RT @GreggJarrett: Pelosi’s Sham Impeachment Case Against Trump Is An Abuse Of Power For Political Gain https://t.co/xhzil0nNwW https://t.co…,01-26-2020 13:24:27,10079,0,true,1221423658524184577
Twitter for iPhone,Rep. Jim Jordan Delivers Knockout Blow to Schiff’s Reputation https://t.co/tVBdWMrAjn,01-26-2020 13:24:03,12521,43912,false,1221423557722431489
Twitter for iPhone,Shifty Adam Schiff is a CORRUPT POLITICIAN and probably a very sick man. He has not paid the price yet for what he has done to our Country!,01-26-2020 13:20:53,34100,147581,false,1221422761597394944
Twitter for iPhone,The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call &amp; more!,01-26-2020 13:09:34,24376,102106,false,1221419910175301633
Twitter for iPhone,RT @GeraldoRivera: After hoodwinking the nation for over two years with their totally bogus shamelessly partisan Russia Witch-hunt the De…,01-26-2020 05:08:12,17234,0,true,1221298770153025536
Twitter for iPhone,RT @GeraldoRivera: Imagine being a new president &amp; having elements of your #DOJ &amp; #FBI trying for 2 years to entrap you in perjury after fa…,01-26-2020 05:08:00,13127,0,true,1221298721138335750
Twitter for iPhone,RT @MariaBartiromo: Tomorrow join us #Exclusive @SundayFutures @FoxNews @POTUS @realDonaldTrump @LindseyGrahamSC @TGowdySC @RepRatcliffe @R…,01-26-2020 05:04:15,5476,0,true,1221297777906520064
Twitter for iPhone,RT @WhiteHouse: Nancy Pelosi announced the impeachment inquiry before she ever read the July 25 call—which you can read here because Presi…,01-26-2020 05:03:51,12238,0,true,1221297676593127424
Twitter for iPhone,RT @WhiteHouse: These facts establish what we knew from the very beginning: President @realDonaldTrump did nothing wrong. https://t.co/quVI…,01-26-2020 05:03:15,6286,0,true,1221297527158460416
Twitter for iPhone,RT @GOPChairwoman: Since Democrats' sham started @realDonaldTrump’s approval rating is up. He’s getting very strong numbers on the econo…,01-26-2020 05:02:56,9928,0,true,1221297445105258496
