Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
@Harryboy24 Bless him x,23,2020-03-28 13:32:00,Twitter for iPhone,187,4,MarcusRashford,1243893603535130631,False,,en,March
@jekwu_udeh Very nice 😉,23,2020-03-27 16:16:55,Twitter for iPhone,1059,12,MarcusRashford,1243572718009831424,False,,en,March
@Kjella1988 @ManUtd Impressive! Well done pal 👏🏾,48,2020-03-27 16:16:09,Twitter for iPhone,415,5,MarcusRashford,1243572527479357441,False,,en,March
"We’re at £97k guys, nearly there! You are all amazing! @brfootball let’s start planning for this Q&amp;A ♥️",107,2020-03-27 11:07:10,Twitter for iPhone,14008,728,MarcusRashford,1243494768690282496,False,,en,March
Time for a little throwback @ManUtd ? 😏 👋🏾 @tfosumensah,79,2020-03-26 17:23:50,Twitter for iPhone,15107,1104,MarcusRashford,1243227170379628549,False,https://t.co/FAp3xmDQXw,en,March
@sihaamessop I see you 👀,24,2020-03-26 15:55:22,Twitter for iPhone,4481,110,MarcusRashford,1243204906548412418,False,,en,March
@jacquihannaby @GranbyNurseries 👋🏾👋🏾 We couldn’t do it without you @GranbyNurseries thank you!!,95,2020-03-26 15:55:04,Twitter for iPhone,180,4,MarcusRashford,1243204834725179393,False,,en,March
@StGerards1928 @joanne_peart Nice shirt little man 🤩,52,2020-03-26 15:16:35,Twitter for iPhone,402,11,MarcusRashford,1243195149339037698,False,,en,March
😉,49,2020-03-26 14:32:05,Twitter for iPhone,16950,1096,MarcusRashford,1243183948785758209,False,https://t.co/3robJrtU8l,en,March
@Emfrosty31 @FareShareUK Thank you Emilie!!,43,2020-03-26 14:27:25,Twitter for iPhone,137,8,MarcusRashford,1243182777085890567,False,,en,March
@WoodyJase Hi buddy 👋🏾 Hope you’re getting that school work in today. Nice strip 😉,82,2020-03-26 11:40:22,Twitter for iPhone,4065,107,MarcusRashford,1243140733999222784,False,,en,March
@DeadlyDeGea @FareShareUK Thanks bro 👊🏾,39,2020-03-26 11:26:08,Twitter for iPhone,351,7,MarcusRashford,1243137153166716929,False,,en,March
,23,2020-03-26 11:09:54,Twitter for iPhone,633,54,MarcusRashford,1243133070020096001,False,https://t.co/xzEeFS6q6J,en,March
"I tell you what, if we can get to £100k, which is 400,000 meals distributed to those children in need, I’ll do that Q&amp;A you’ve been asking me for. Think we can do it?",170,2020-03-26 11:05:43,Twitter for iPhone,3375,207,MarcusRashford,1243132016520036352,False,,en,March
"Guys, just got an update from @FareShareUK... we have raised an additional £93k this week. Amazing! You are making such a difference, thank you! ♥️",147,2020-03-26 11:04:23,Twitter for iPhone,10075,583,MarcusRashford,1243131682007498755,False,,en,March
"Happy birthday bro!! @Sanchooo10 
Enjoy your day, indoors! ♥️",85,2020-03-25 08:57:20,Twitter for iPhone,72434,5004,MarcusRashford,1242737317791576064,False,https://t.co/yw7morRHOS,en,March
"@jamie_ward84 Cheer up bud, we’ll be back before you know it. Just make sure you’re keeping up with your schoolwork 👀♥️",119,2020-03-23 19:42:38,Twitter for iPhone,1133,26,MarcusRashford,1242174939974774785,False,,en,March
Be your own motivation 💪🏾👊🏾,51,2020-03-23 18:54:33,Twitter for iPhone,21482,1281,MarcusRashford,1242162839994937348,False,https://t.co/3Na3h8eIQW,en,March
We working 💪🏾🚴🏾,39,2020-03-23 18:40:54,Twitter for iPhone,36059,2249,MarcusRashford,1242159403169710086,False,https://t.co/Y1dVqvmfSv,en,March
@Nasnatzz 🇰🇳🇰🇳,14,2020-03-22 21:04:38,Twitter for iPhone,1259,31,MarcusRashford,1241833186465898497,False,,en,March
@KelloggsUK 🤩,37,2020-03-22 15:16:12,Twitter for iPhone,1644,70,MarcusRashford,1241745498895273985,False,https://t.co/7jWqxSNCDz,en,March
"Ok fun fact...

As a kid I featured in an ad for one of these brands. Can anyone guess which it was?!",101,2020-03-22 14:45:33,Twitter for iPhone,1801,58,MarcusRashford,1241737788862738432,False,,en,March
"A big shout out to @coopuk @asda @KelloggsUK @Brakes_Food @WhitbreadPLC @FreshDirectUK @fruidel_uk Minor Weir and Willis, and Dole UK who have all stepped up to support @FareShareUK ♥️ Amazing job 👏🏾

Anybody else want to join us??",231,2020-03-22 14:28:58,Twitter for iPhone,4222,255,MarcusRashford,1241733613361737728,False,,en,March
Yes @Steve_Murrells @coopuk 💪🏾👏🏾,56,2020-03-22 13:51:15,Twitter for iPhone,1812,125,MarcusRashford,1241724123371515904,False,https://t.co/ukvwOXW6HZ,en,March
"@Fellaini My friend, get better soon 🙏🏾♥️",41,2020-03-22 13:10:13,Twitter for iPhone,6779,275,MarcusRashford,1241713795464138754,False,,en,March
"To our rock - for every hug, every laugh, every bit of encouragement, every bit of belief, every sacrifice, Happy Mothers Day. We love you, thank you for everything you do ♥️",198,2020-03-22 12:42:28,Twitter for iPhone,35286,1998,MarcusRashford,1241706813457936384,False,https://t.co/zMsb2gDQX4,en,March
@ManUtd @AnthonyMartial My guy 👊🏾,33,2020-03-22 12:02:54,Twitter for iPhone,11032,341,MarcusRashford,1241696854636666881,False,,en,March
@tfosumensah @TheUnitedway97 Done 👍🏾,36,2020-03-21 19:11:14,Twitter for iPhone,1408,21,MarcusRashford,1241442262137126917,False,,en,March
@UtdEIIis I gotchu 👊🏾,21,2020-03-21 17:49:54,Twitter for iPhone,1530,52,MarcusRashford,1241421793153486849,False,,en,March
@UTDTxmmy @RyaanLUHG @UTDFuture @BryYsonUTD Who’s that handsome fella 👀,71,2020-03-21 17:49:19,Twitter for iPhone,714,16,MarcusRashford,1241421645979451394,False,,en,March
@RyaanLUHG @UTDFuture @BryYsonUTD 😩 no you need help 😂🤣 let her out immediately,79,2020-03-21 17:34:29,Twitter for iPhone,1630,72,MarcusRashford,1241417913808158723,False,,en,March
@ThomsonCiaran Get that appointment booked pal!,47,2020-03-21 17:33:17,Twitter for iPhone,695,23,MarcusRashford,1241417609968594944,False,,en,March
@Mufctilly @jackhorseyy @BryYsonUTD Now THIS is a profile pic 😂🤣,64,2020-03-21 17:32:40,Twitter for iPhone,257,9,MarcusRashford,1241417457186869248,False,,en,March
@katy_tonna Cute ♥️,19,2020-03-21 17:31:59,Twitter for iPhone,161,5,MarcusRashford,1241417283274244101,False,,en,March
@UTDFuture @BryYsonUTD Maybe switch your prof pic 😂🤣 I see you,62,2020-03-21 17:31:09,Twitter for iPhone,813,10,MarcusRashford,1241417074913824769,False,,en,March
@BryYsonUTD That profile pic is something else...👀🤣,51,2020-03-21 17:19:37,Twitter for iPhone,880,12,MarcusRashford,1241414170299568130,False,,en,March
"@Alfie_De_Gea1 Thanks man, keep your head up, stay positive, and I’ll get you that shirt sorted as soon as we are back up and running 👊🏾",136,2020-03-21 17:17:53,Twitter for iPhone,413,14,MarcusRashford,1241413734112903168,False,,en,March
@MarcusR10SZN I notice you 👀,28,2020-03-21 17:12:39,Twitter for iPhone,1523,39,MarcusRashford,1241412418384912385,False,,en,March
"@Bobc84 @RealistYahz @ManUtd You know what, I feel pretty good. Taking each day as it comes. Appreciate the support 👍🏾",118,2020-03-21 17:00:49,Twitter for iPhone,868,33,MarcusRashford,1241409441066606596,False,,en,March
@Angelitoo12 @JuanPallares17 @ManUtd Just something I do now and again 😏,96,2020-03-21 16:52:04,Twitter for iPhone,1065,78,MarcusRashford,1241407237102411776,False,https://t.co/G5pbioXxuo,en,March
@RealistYahz @ManUtd Ooo dramatic I like it! 🤣,46,2020-03-21 16:48:56,Twitter for iPhone,1870,76,MarcusRashford,1241406451215630336,False,,en,March
@KingJ_243 @ManUtd @Santandave1 who else 🤷🏾‍♂️,46,2020-03-21 16:40:07,Twitter for iPhone,242,19,MarcusRashford,1241404228968624130,False,,en,March
@ManUtd Favourite goal...period! 😁,58,2020-03-21 16:37:08,Twitter for iPhone,12463,1934,MarcusRashford,1241403478385266688,False,https://t.co/r569EkWnSF,en,March
"👇🏾 this is what it’s all about, well done @ManUtd @ManCity this is bigger than us and bigger than football ♥️",133,2020-03-21 14:29:47,Twitter for iPhone,20559,1639,MarcusRashford,1241371430715109376,False,https://t.co/9WCpTZ1gmC,en,March
@julie_e_smith Ahh happy birthday bud!,38,2020-03-21 13:32:41,Twitter for iPhone,387,9,MarcusRashford,1241357062820499458,False,,en,March
"But we’re not quite where we need to be yet... 🤔

@JofraArcher @Santandave1 @Sanchooo10 @masongreenwood 
can you help #keeptheballrolling ?",163,2020-03-21 13:27:11,Twitter for iPhone,6910,431,MarcusRashford,1241355677559328768,False,https://t.co/nwrEua5s5m,en,March
"@MbJacinta @RedReveal @FareShareUK Oi @Sanchooo10 🗣
There’s my little word 😉",76,2020-03-21 13:06:03,Twitter for iPhone,9522,1097,MarcusRashford,1241350360343687168,False,,en,March
"Wanted to take a sec to thank everyone that has donated or offered their services to @FareShareUK since my message on Thursday. Your support is everything and will make such a difference. ♥️

@FareShareUK how are we doing??",223,2020-03-21 12:32:24,Twitter for iPhone,9562,501,MarcusRashford,1241341892002041858,False,,en,March
@btsportfootball 🐐😍,19,2020-03-21 10:13:48,Twitter for iPhone,2018,50,MarcusRashford,1241307011662385152,False,,en,March
@PaulN84 Been injured pal 🤷🏾‍♂️,31,2020-03-20 20:07:00,Twitter for iPhone,2374,71,MarcusRashford,1241093906311385095,False,,en,March
@DevamMUFC Appreciate you!,26,2020-03-20 20:06:36,Twitter for iPhone,57,2,MarcusRashford,1241093805421494279,False,,en,March
@nathangift1 Thanks man 👊🏾,26,2020-03-20 20:06:24,Twitter for iPhone,138,4,MarcusRashford,1241093757543604225,False,,en,March
@Lee47858579 Thanks Lee!,24,2020-03-20 19:13:33,Twitter for iPhone,43,2,MarcusRashford,1241080457921466369,False,,en,March
@RichClifford400 cheers mate 👊🏾,31,2020-03-20 19:13:23,Twitter for iPhone,235,4,MarcusRashford,1241080413839331328,False,,en,March
@RichardHytner @FareShareUK Thanks Richard. The support means a lot 👊🏾,70,2020-03-20 19:11:44,Twitter for iPhone,61,1,MarcusRashford,1241080000239095808,False,,en,March
@Ismailp98637633 Appreciate it! 👊🏾,34,2020-03-20 12:02:03,Twitter for iPhone,43,1,MarcusRashford,1240971864119431169,False,,en,March
@ryanhamill95 @ManUtd Definitely up there 🤩,43,2020-03-20 12:01:34,Twitter for iPhone,1418,26,MarcusRashford,1240971741767360513,False,,en,March
@MsBelleNiki Thanks Niki!,25,2020-03-20 12:00:48,Twitter for iPhone,54,2,MarcusRashford,1240971552595869696,False,,en,March
@RobChristian11 Thanks Rob! @FareShareUK will take a look 👊🏾,60,2020-03-20 12:00:20,Twitter for iPhone,34,1,MarcusRashford,1240971435180523520,False,,en,March
@DWindham10 Cheers Dan!,23,2020-03-20 11:59:52,Twitter for iPhone,28,1,MarcusRashford,1240971316850761729,False,,en,March
@GasmanBrookes Appreciate it Paul 👊🏾,36,2020-03-20 11:59:03,Twitter for iPhone,96,1,MarcusRashford,1240971108398051328,False,,en,March
@maccataq Cheers Andy!,22,2020-03-20 11:58:46,Twitter for iPhone,24,1,MarcusRashford,1240971037266886657,False,,en,March
@JHartxx Thank you Janine!,26,2020-03-20 11:58:24,Twitter for iPhone,21,0,MarcusRashford,1240970944748965893,False,,en,March
@swintonowl Cheers Dean 👊🏾,26,2020-03-20 11:57:49,Twitter for iPhone,23,1,MarcusRashford,1240970801941303298,False,,en,March
@ManUtd Feels like yesterday. Big moment ♥️,43,2020-03-20 11:55:56,Twitter for iPhone,9195,437,MarcusRashford,1240970324474245121,False,,en,March
@BBCMOTD Ooof that was a sweet one 😍,36,2020-03-20 10:40:43,Twitter for iPhone,3539,108,MarcusRashford,1240951395357995008,False,,en,March
@Gibbo_MUFC @PRE5T0magic Thanks for the support 👊🏾,50,2020-03-19 22:13:25,Twitter for iPhone,122,1,MarcusRashford,1240763331939622914,False,,en,March
@whitepele10 @FareShareUK Thank you!!,37,2020-03-19 22:11:37,Twitter for iPhone,20,0,MarcusRashford,1240762880909336576,False,,en,March
@nathanbrown_95 Appreciate the support Nathan 👊🏾,48,2020-03-19 22:11:20,Twitter for iPhone,372,6,MarcusRashford,1240762806766534660,False,,en,March
@Harryboy24 We’ll get him sorted once we are back up and running Adam 👍🏾,72,2020-03-19 22:10:21,Twitter for iPhone,1586,40,MarcusRashford,1240762562511331330,False,,en,March
@pete_ashurst @ArmthorpeWolves 😱🤣,33,2020-03-19 22:09:07,Twitter for iPhone,71,1,MarcusRashford,1240762250169851904,False,,en,March
"@dangerousmikel @GNev2 Thanks Mike, appreciate the support",58,2020-03-19 21:23:47,Twitter for iPhone,643,10,MarcusRashford,1240750842724179968,False,,en,March
@reidarstenersen Thank you!,27,2020-03-19 20:32:58,Twitter for iPhone,134,1,MarcusRashford,1240738055759237120,False,,en,March
@joeyoung97 Thanks for the support Joe!,39,2020-03-19 20:32:27,Twitter for iPhone,213,2,MarcusRashford,1240737924397883393,False,,en,March
@TobyWilliamson_ Thanks Toby! 👏🏾,32,2020-03-19 20:21:27,Twitter for iPhone,327,9,MarcusRashford,1240735155096096768,False,,en,March
@jesstraynor Thank you Jessica 👏🏾,33,2020-03-19 20:21:12,Twitter for iPhone,35,0,MarcusRashford,1240735093251072000,False,,en,March
@SFordRedArmy Thanks man 👊🏾,27,2020-03-19 20:20:41,Twitter for iPhone,169,1,MarcusRashford,1240734963265404934,False,,en,March
@Mike_Phelan_1 Appreciate the support as always Mike x,54,2020-03-19 20:16:15,Twitter for iPhone,1211,30,MarcusRashford,1240733845214957568,False,,en,March
@Davidmuldoon Cheers mate 👊🏾,28,2020-03-19 19:50:25,Twitter for iPhone,860,19,MarcusRashford,1240727345637535744,False,,en,March
@liamnunn83 Thank you for your support Liam! 👏🏾,47,2020-03-19 18:43:22,Twitter for iPhone,133,1,MarcusRashford,1240710474225930240,False,,en,March
@utoxalz Thanks mate! 👏🏾,24,2020-03-19 18:42:57,Twitter for iPhone,38,1,MarcusRashford,1240710365677334528,False,,en,March
"I appreciate you all, stay safe! ♥️",35,2020-03-19 18:05:52,Twitter for iPhone,7701,460,MarcusRashford,1240701034231549952,False,,en,March
"And to the food industry, we know it’s a challenging time, but we ask you to please send any product you can to @FareShareUK to support their efforts during the closure. 
✉️ foodoffers@fareshare.org.uk 
Thanks to all the companies already involved. (5)",276,2020-03-19 18:04:53,Twitter for iPhone,4392,481,MarcusRashford,1240700788415975424,False,https://t.co/y7h4SKCFHi,en,March
"To anyone reading who can spare a few £’s, you could make a big difference, supporting cost of delivery vans, warehouse storage and other logistics. Just £5 helps @FareShareUK provide 20 meals for kids off school.
 (4)",265,2020-03-19 18:02:27,Twitter for iPhone,4170,629,MarcusRashford,1240700174625673219,False,https://t.co/IWeBwNW4Vi,en,March
". @FareShareUK distributes food to 11,000 diff organisations across the UK reaching almost 1million people in need a week. Today, I am partnering with them to rework how food is distributed during the closure, with the aim that no child is missed.
 (3)",299,2020-03-19 18:00:22,Twitter for iPhone,4812,626,MarcusRashford,1240699649796624384,False,https://t.co/3fDdrMxS6o,en,March
"I wanted to understand the scale of the problem and how we can reach vulnerable children. It’s not just schools. It’s community centres, breakfast clubs, etc that provide the only meal many kids get each day. No child should have to worry where their next meal is coming from. (2)",280,2020-03-19 17:57:50,Twitter for iPhone,6032,671,MarcusRashford,1240699013197737984,False,,en,March
"Guys, across the UK there are over 32,000 schools. Tomorrow all of these will close. Many of the children attending these schools rely on free meals, so I’ve spent the last few days talking to organisations to understand how this deficit is going to be filled. (1)",288,2020-03-19 17:56:24,Twitter for iPhone,42529,6857,MarcusRashford,1240698652475002880,False,https://t.co/3Iusr6E9kM,en,March
@chrisnield @leechetters Happy birthday man! Appreciate the support 👊🏾,70,2020-03-18 19:04:28,Twitter for iPhone,1906,32,MarcusRashford,1240353393731911685,False,,en,March
@DeAndreHopkins Best of luck D! 💪🏾,34,2020-03-17 14:34:31,Twitter for iPhone,690,25,MarcusRashford,1239923071429066752,False,,en,March
"@B_Fernandes8 @EASPORTSFIFA @premierleague @ManUtd Yes Bruno, congrats man 👏🏾",77,2020-03-16 20:25:55,Twitter for iPhone,17278,672,MarcusRashford,1239649114457018368,False,,en,March
@elliegreen444 Happy birthday big man! Have the best day. It was great to meet you ♥️,85,2020-03-16 17:57:44,Twitter for iPhone,1151,25,MarcusRashford,1239611823088898048,False,,en,March
@kelfenton @BuryFCBoysGirls Happy birthday Megan ♥️,51,2020-03-16 17:53:34,Twitter for iPhone,475,12,MarcusRashford,1239610775498567680,False,,en,March
,47,2020-03-12 20:42:02,Twitter for iPhone,28589,1972,MarcusRashford,1238203619968720896,False,https://t.co/OUzWL9oQDD,en,March
"Football is the fans...period. But the safety and well-being of our fans has to come first. Without you, we’re nothing. If you’re not feeling well, call 111 for advice ❤️",170,2020-03-11 09:48:05,Twitter for iPhone,58848,5161,MarcusRashford,1237676659450544128,False,,en,March
@JofraArcher My guy 👊🏾♥️,24,2020-03-08 21:24:16,Twitter for iPhone,4059,73,MarcusRashford,1236764698722406401,False,,en,March
And in the red corner...winning ♥️,58,2020-03-08 20:41:21,Twitter for iPhone,82057,5689,MarcusRashford,1236753896007249920,False,https://t.co/GHQPUPsvQg,en,March
@JohnBMuir1 🤩,13,2020-03-07 15:59:04,Twitter for iPhone,820,12,MarcusRashford,1236320468237463553,False,,en,March
@mel_lynch @DHiggz10 What did you name the baby? 👀,50,2020-03-06 22:24:12,Twitter for iPhone,2767,55,MarcusRashford,1236055002654924801,False,,en,March
@ManUtd Me either ❤️,20,2020-03-06 17:24:42,Twitter for iPhone,9859,249,MarcusRashford,1235979633494982656,False,,en,March
"March 6th 2019.
What a night ❤️",79,2020-03-06 09:35:03,Twitter for iPhone,37812,4299,MarcusRashford,1235861440298270720,False,https://t.co/M3WipSvOvs,en,March
@ManUtd @WayneRooney Legend ❤️,30,2020-03-06 07:21:55,Twitter for iPhone,6530,173,MarcusRashford,1235827937175166977,False,,en,March
@ManUtd @ighalojude Yes boys!!,30,2020-03-06 07:18:20,Twitter for iPhone,5891,136,MarcusRashford,1235827037371129858,False,,en,March
Come on United 💪🏾,17,2020-03-05 20:10:25,Twitter for iPhone,33105,1779,MarcusRashford,1235658950592299008,False,,en,March
@KayleyEvans8 Very welcome ❤️,29,2020-03-05 20:08:32,Twitter for iPhone,764,16,MarcusRashford,1235658473905455105,False,,en,March
#shareastory 👀📚,15,2020-03-05 08:38:29,Twitter for iPhone,1790,61,MarcusRashford,1235484817711656960,False,,en,March
"When you can’t challenge physically, challenge mentally 📚

If you’re aged between 11 and 14 I recommend you pick up Dan Freedman’s ‘Unstoppable’.

I read over the first chapter after Dan sent a copy to my fan club and you should definitely check it out #WorldBookDay",290,2020-03-05 08:36:19,Twitter for iPhone,16256,1173,MarcusRashford,1235484271856496645,False,https://t.co/rAgYTceCnt,en,March
"🤦🏾🤷🏾‍♂️ As I said, work in progress...😂",63,2020-03-04 20:04:08,Twitter for iPhone,16198,989,MarcusRashford,1235294981801287681,False,https://t.co/NmSOJaPAsk,en,March
Work in progress...,43,2020-03-04 19:29:00,Twitter for iPhone,7691,464,MarcusRashford,1235286138572636164,False,https://t.co/DPNXDkCGQB,en,March
"Finally got my hands on the entries and spent the afternoon reading through them. No idea how I’m going to choose winners, everyone put in so much effort 👏🏾👏🏾",182,2020-03-04 18:58:33,Twitter for iPhone,6445,251,MarcusRashford,1235278475340193792,False,https://t.co/82UyGIhkIp,en,March
❤️,26,2020-03-03 11:15:36,Twitter for iPhone,37946,2253,MarcusRashford,1234799580413222913,False,https://t.co/GF0Gw4fyDC,en,March
Ps - Ignore the white touch line paint on the side of my face 🤣😅,64,2020-02-28 14:14:32,Twitter for iPhone,6428,178,MarcusRashford,1233395059078377472,False,,en,February
Dreams really do come true 😍 To play for this great club and make my debut on this day 2016. 🏟 #MUFC,124,2020-02-28 14:12:02,Twitter for iPhone,54373,3682,MarcusRashford,1233394429769244673,False,https://t.co/KY5gi9Nl7t,en,February
Great job boys 💪🏾,41,2020-02-27 19:36:55,Twitter for iPhone,8535,328,MarcusRashford,1233113803153453062,False,https://t.co/6nwWj79Tqz,en,February
"@TimSparv Haha sorry bro, it’s all love 😎",41,2020-02-26 11:00:10,Twitter for iPhone,1438,20,MarcusRashford,1232621369503948800,False,,en,February
@fcmidtjylland 😉❤️,18,2020-02-26 10:59:42,Twitter for iPhone,585,10,MarcusRashford,1232621251673382912,False,,en,February
@NBCSportsSoccer Great memories ❤️,34,2020-02-26 10:58:49,Twitter for iPhone,399,7,MarcusRashford,1232621029807284225,False,,en,February
🤩 Isn’t it about time you got one of these signed @PhenomStarzSG ? Drop me a DM and we’ll get you sorted 👍🏾,131,2020-02-26 10:58:32,Twitter for iPhone,31141,2035,MarcusRashford,1232620961435987973,False,https://t.co/dQUAPSAJuf,en,February
25th February 2016 ❤️,45,2020-02-25 07:31:48,Twitter for iPhone,61753,4886,MarcusRashford,1232206544516845568,False,https://t.co/qb1Pga6tZN,en,February
@B_Fernandes8 @ManUtd 💪🏾🔥,25,2020-02-23 19:43:09,Twitter for iPhone,14406,517,MarcusRashford,1231665821778423809,False,,en,February
"What did I tell you @btsport 😉
Big win @Tyson_Fury congrats!!",85,2020-02-23 17:37:49,Twitter for iPhone,10833,493,MarcusRashford,1231634277848186882,False,https://t.co/s55L4FNQCe,en,February
@masongreenwood 😍😍,18,2020-02-23 15:58:40,Twitter for iPhone,14595,768,MarcusRashford,1231609327770886144,False,,en,February
"What a finish @AnthonyMartial 🤩
@B_Fernandes8 congrats on your first goal my friend ❤️",86,2020-02-23 15:58:11,Twitter for iPhone,70132,5244,MarcusRashford,1231609205242593283,False,,en,February
📍 Theatre of Dreams. Come on reds!,34,2020-02-23 13:36:51,Twitter for iPhone,35662,2545,MarcusRashford,1231573636038918144,False,,en,February
"Nephew doing it on the pitch whilst I can’t. First Sunday tournament for United at Carrington, 3 goals in 4 games. Proud Uncle ❤️",153,2020-02-23 13:06:09,Twitter for iPhone,34350,1835,MarcusRashford,1231565913960390656,False,https://t.co/TLcFIBltKB,en,February
"Not the press conference I’m used to but enjoyed that one, good work boys ❤️",100,2020-02-19 18:17:15,Twitter for iPhone,28030,1763,MarcusRashford,1230194652319506433,False,https://t.co/3GCxV76Q4E,en,February
"Congrats on the Brit wins @Santandave1 @stormzy 👑
My guys 👊🏾",60,2020-02-18 22:33:04,Twitter for iPhone,20793,1020,MarcusRashford,1229896641169231873,False,,en,February
Congrats boys! Great win ❤️,51,2020-02-17 21:55:22,Twitter for iPhone,96709,8977,MarcusRashford,1229524764789702656,False,https://t.co/G1Zs345R0A,en,February
@rioferdy5 @ManUtd 😂🤣,21,2020-02-17 21:29:13,Twitter for iPhone,3567,116,MarcusRashford,1229518184971145217,False,,en,February
@rioferdy5 @ManUtd I don’t know how the fans do it! I’m on an emotional rollercoaster here 😳❤️,94,2020-02-17 21:28:27,Twitter for iPhone,13730,997,MarcusRashford,1229517993144725509,False,,en,February
Andddd...breatheeee...😳,23,2020-02-17 21:17:07,Twitter for iPhone,36763,1992,MarcusRashford,1229515142242668549,False,,en,February
Tonyyyyyyyyyyyy,15,2020-02-17 20:45:46,Twitter for iPhone,90337,7647,MarcusRashford,1229507250923933698,False,,en,February
Come on you reds!! 💪🏾❤️,23,2020-02-17 20:00:40,Twitter for iPhone,55109,4287,MarcusRashford,1229495900403310592,False,,en,February
@ManUtd ❤️,10,2020-02-17 11:23:10,Twitter for iPhone,4298,82,MarcusRashford,1229365667654230016,False,,en,February
@lizaharris4 @ManUtd Happy birthday Jarod! Enjoy your day 🎂,59,2020-02-13 13:51:01,Twitter for iPhone,1196,18,MarcusRashford,1227953326345551872,False,,en,February
@sheaster11 @ManUtd Happy birthday big man! Great cake 😎❤️,58,2020-02-13 11:10:11,Twitter for iPhone,544,9,MarcusRashford,1227912850766733312,False,,en,February
"@bravo1982 My pleasure, thanks for the support!",47,2020-02-13 11:09:53,Twitter for iPhone,517,6,MarcusRashford,1227912772723277824,False,,en,February
This made me smile thank you 😊,54,2020-02-13 11:08:58,Twitter for iPhone,10960,594,MarcusRashford,1227912541264896001,False,https://t.co/ysIOtKuLwo,en,February
A little throwback this Thursday ❤️,59,2020-02-13 10:23:59,Twitter for iPhone,23479,1202,MarcusRashford,1227901222704893953,False,https://t.co/C8Coll5sEA,en,February
@dwaynewilko Keep that seat warm for me Charlie 😉,49,2020-02-10 18:26:09,Twitter for iPhone,1272,19,MarcusRashford,1226935398544429057,False,,en,February
@JofraArcher Boss man 😎,23,2020-02-10 11:51:00,Twitter for iPhone,711,12,MarcusRashford,1226835956365438983,False,,en,February
@kev1n1985 Oh yh? Will have to check it out. Thanks man,55,2020-02-09 09:26:42,Twitter for iPhone,311,7,MarcusRashford,1226437253846781953,False,,en,February
@MaudSarpong Completed that one my friend 👍🏾,44,2020-02-09 09:23:07,Twitter for iPhone,5791,279,MarcusRashford,1226436354868903936,False,,en,February
"Guys I need some more book suggestions, can you help? What are you all reading?",79,2020-02-09 09:15:53,Twitter for iPhone,4938,182,MarcusRashford,1226434533014360064,False,,en,February
@ManUtd @Daniel_James_97 @mctominay10 @HarryMaguire93 You best believe I’ll be adding to this list once I’m back 😎😉,115,2020-02-08 18:01:01,Twitter for iPhone,11561,496,MarcusRashford,1226204298352029697,False,,en,February
Someone captioned ‘When your mum starts following you on social...’ 😂🤣,70,2020-02-08 14:33:52,Twitter for iPhone,18556,797,MarcusRashford,1226152168203395072,False,,en,February
Getting some reading in ahead of World Book Day 📚 Have a good weekend everyone,102,2020-02-08 11:03:37,Twitter for iPhone,42470,2212,MarcusRashford,1226099258518048768,False,https://t.co/0zFN3DCbwR,en,February
@BlindDaley ❤️,14,2020-02-07 17:13:18,Twitter for iPhone,2457,37,MarcusRashford,1225829901661605889,False,,en,February
There’s not a day goes by that I take this shirt for granted. The Flowers of Manchester ❤️,114,2020-02-06 10:39:58,Twitter for iPhone,56658,4757,MarcusRashford,1225368531916742656,False,https://t.co/cL6idk1tgm,en,February
@ManUtd Memories 🤩,42,2020-02-04 19:33:46,Twitter for iPhone,7976,274,MarcusRashford,1224778087872835585,False,https://t.co/X04ctN6ywJ,en,February
"I mean how can I say no to this Sheryar, that’s some swerve ⚽️ 
Count me in 👍🏾",102,2020-02-04 17:07:24,Twitter for iPhone,104183,9041,MarcusRashford,1224741256779239435,False,https://t.co/oPAbQqpt3u,en,February
Loved this Giggsy ❤️,44,2020-02-04 15:33:12,Twitter for iPhone,18482,1623,MarcusRashford,1224717549356699653,False,https://t.co/MtC5fg2HaL,en,February
@stormzy @BritishGQ @garyyounge My guy 👊🏾🔥,42,2020-02-04 11:37:34,Twitter for iPhone,1347,34,MarcusRashford,1224658249946935296,False,,en,February
@CNN Amazing @DerrickNnadi 🐶 Congratulations ❤️,47,2020-02-03 22:11:26,Twitter for iPhone,685,25,MarcusRashford,1224455381260230658,False,,en,February
@Daniel_James_97 @Place2placeFC Love this DJ ❤️,47,2020-02-03 21:32:13,Twitter for iPhone,8136,209,MarcusRashford,1224445511492485130,False,,en,February
Congrats Champ @PatrickMahomes ❤️,57,2020-02-03 03:17:53,Twitter for iPhone,11987,480,MarcusRashford,1224170111906582531,False,https://t.co/GKYYt7UDOi,en,February
Scene is set 🏈,38,2020-02-02 23:24:33,Twitter for iPhone,26720,1018,MarcusRashford,1224111394053857281,False,https://t.co/DLqAjD8CD1,en,February
Great night celebrating @GQMagazine and @DeAndreHopkins with @megatronnie 🖤,99,2020-02-02 18:01:39,Twitter for iPhone,8412,391,MarcusRashford,1224030132014284800,False,https://t.co/V1nrOWvvI3,en,February
❤️,26,2020-02-01 18:50:49,Twitter for iPhone,28103,1565,MarcusRashford,1223680115990847489,False,https://t.co/JN2KqZ3lBu,en,February
Come on boys!! 💪🏾❤️,43,2020-02-01 17:32:55,Twitter for iPhone,49264,2098,MarcusRashford,1223660512023580672,False,https://t.co/NOnvlse7IA,en,February
