Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
Go do your thing @CyniahElilse. @lukebryanonline could never challenge you! 🙅🏼‍♀️ #AmericanIdol @Adele,102,2020-03-17 00:43:50,Twitter for iPhone,1461,153,katyperry,1239714022842236929,False,,en,March,"['thing', '@cyniahelilse', '@lukebryanonline', 'could', 'challenge', '#americanidol', '@adele']"
Got it right yet again @iamlaurenmusic 👍🏼 @kellyclarkson #AmericanIdol,70,2020-03-17 00:39:35,Twitter for iPhone,1460,157,katyperry,1239712954267787264,False,,en,March,"['@iamlaurenmusic', '@kellyclarkson', '#americanidol']"
The #ShannonStandard may actually just have been upped 🌟⤴️ @shan_gibbons @kodaline #AmericanIdol,96,2020-03-17 00:36:46,Twitter for iPhone,1366,159,katyperry,1239712243081601024,False,,en,March,"['#shannonstandard', 'may', 'actually', 'upped', '@shan_gibbons', '@kodaline', '#americanidol']"
"Amazing that you grew up not being able to listen to music, yet you can perform it like THAT @bilaalavazn @demilovato 😲 #AmericanIdol",133,2020-03-17 00:34:59,Twitter for iPhone,1773,177,katyperry,1239711793787719682,False,,en,March,"['amazing', 'grew', 'able', 'listen', 'music', 'perform', '@bilaalavazn', '@demilovato', '#americanidol']"
Great minds... #AmericanIdol,52,2020-03-17 00:33:51,Twitter for iPhone,3920,312,katyperry,1239711511284576256,False,https://t.co/geH1yAOSQA,en,March,"['great', 'minds', '#americanidol']"
Dear #AmericanIdol producers - why did you think anyone outside of the three of us needed to hear about @lukebryanonline’s manscaping issues? I didn’t even want to hear it the first time! 🤢 Are we getting too close?? (Figuratively...of course...),270,2020-03-17 00:28:53,Twitter for iPhone,1768,166,katyperry,1239710261151322113,False,https://t.co/R0kFQJJZSX,en,March,"['dear', '#americanidol', 'producers', 'think', 'anyone', 'outside', 'needed', 'hear', '@lukebryanonlines', 'manscaping', 'issues', 'hear', 'close', 'figurativelyof', 'course']"
"The outcasts, the misfits and the misunderstood are proud to be represented by you @ItsRobTaylor 🙋🏼‍♀ #AmericanIdol",115,2020-03-17 00:21:17,Twitter for iPhone,1757,156,katyperry,1239708348481556481,False,,en,March,"['outcasts', 'misfits', 'misunderstood', 'proud', 'represented', '@itsrobtaylor', '#americanidol']"
Okurrr @genlinkowski showing everyone that you’ve been here before I see you 🙌🏼  #AmericanIdol @calumscott,106,2020-03-17 00:18:52,Twitter for iPhone,1443,146,katyperry,1239707741351841792,False,,en,March,"['okurrr', '@genlinkowski', 'showing', 'everyone', 'youve', '#americanidol', '@calumscott']"
"Always 😍heart eyes😍 for @louisknightmusic, but this competition isn’t going to let you just skate by on your @harrystyles vibes. Put some more SAUCE on it #AmericanIdol",192,2020-03-17 00:17:37,Twitter for iPhone,2858,290,katyperry,1239707427093622785,False,https://t.co/6LbgdjIwFC,en,March,"['heart', 'eyes', '@louisknightmusic', 'competition', 'isnt', 'skate', '@harrystyles', 'vibes', 'put', 'sauce', '#americanidol']"
"I know you will continue spreading your light, you have and continue to be an inspiration to so many... you are not your condition @MarnaMichele ✨ #AmericanIdol",160,2020-03-17 00:12:13,Twitter for iPhone,2115,201,katyperry,1239706065819729921,False,,en,March,"['continue', 'spreading', 'light', 'continue', 'inspiration', 'condition', '@marnamichele', '#americanidol']"
. @Julia_Gargano YOU STAY. #AlyssaFair YOU STAY. @arthur_gunn Nama-YOU STAY 🙏🏼 #AmericanIdol,92,2020-03-17 00:10:43,Twitter for iPhone,1507,180,katyperry,1239705688844075008,False,,en,March,"['@julia_gargano', 'stay', '#alyssafair', 'stay', '@arthur_gunn', 'namayou', 'stay', '#americanidol']"
TIME TO FIGURE OUT WHO THE STARS ARE! 🌟 This is a #HollywoodWeek like you’ve never seen before #AmericanIdol,108,2020-03-17 00:00:41,Twitter for iPhone,2621,235,katyperry,1239703162694459392,False,,en,March,"['figure', 'stars', '#hollywoodweek', 'youve', 'seen', '#americanidol']"
"Health is wealth! (now and during #HollywoodWeek)☝🏻Catch my tips, and all the twists, turns, and tears tonight at 8/7c on @abcnetwork 📺 #AmericanIdol",173,2020-03-16 22:01:43,Twitter for iPhone,4852,561,katyperry,1239673226696871936,False,https://t.co/GVHn6kWF3Y,en,March,"['health', 'wealth', '#hollywoodweekcatch', 'tips', 'twists', 'turns', 'tears', 'tonight', '87c', '@abcnetwork', '#americanidol']"
"Yes TOMORROW! The start of #HollywoodWeek, and we are NOT overstating this drama! Which of your favs do you think will make it through? 🧐🥺#AmericanIdol",151,2020-03-16 02:30:48,Twitter for iPhone,3017,260,katyperry,1239378554376183810,False,,en,March,"['yes', 'tomorrow', 'start', '#hollywoodweek', 'overstating', 'drama', 'favs', 'think', '#americanidol']"
"I totally understand where you’re coming from #AmberFiedler. Your time will come, sending you all the ♥️ #AmericanIdol",142,2020-03-16 02:29:26,Twitter for iPhone,8945,792,katyperry,1239378208941682688,False,https://t.co/aZcF7j93CC,en,March,"['totally', 'understand', 'coming', '#amberfiedler', 'sending', '#americanidol']"
This season really has been filled with emotions. And @ryanseacrest crying memes. Is this the new #MichaelJordanCrying? #AmericanIdol,157,2020-03-16 02:24:19,Twitter for iPhone,2302,213,katyperry,1239376923370745856,False,https://t.co/RhLpajvzKZ,en,March,"['season', 'filled', 'emotions', '@ryanseacrest', 'crying', 'memes', 'new', '#michaeljordancrying', '#americanidol']"
TFW when a water snake-catcher from the wheat capitol of the world surprises you with her tone and sincerity #MakaylaBrownlee #AmericanIdol @dixiechicks,176,2020-03-16 02:19:00,Twitter for iPhone,2708,264,katyperry,1239375583609368576,False,https://t.co/4AacqQ4FN4,en,March,"['tfw', 'water', 'snakecatcher', 'wheat', 'capitol', 'world', 'surprises', 'tone', 'sincerity', '#makaylabrownlee', '#americanidol', '@dixiechicks']"
"I appreciate your mullet 💁🏼‍♀️ and a good @LukeBryanOnline takedown #Nash, but I think you need s’more experience before we can put you through to #HollywoodWeek (can someone design a mullet emoji??)  #AmericanIdol",214,2020-03-16 01:41:50,Twitter for iPhone,2202,199,katyperry,1239366230831542273,False,,en,March,"['appreciate', 'mullet', 'good', '@lukebryanonline', 'takedown', '#nash', 'think', 'smore', 'experience', 'put', '#hollywoodweek', 'someone', 'design', 'mullet', 'emoji', '#americanidol']"
There's probably not someone that looks like you because YOU’RE supposed to be the one that looks like you @DemiRaeMoreno1 💁🏻‍♀ And I am not mad at that performance @noahcyrus 😍 #AmericanIdol,191,2020-03-16 01:34:29,Twitter for iPhone,2004,196,katyperry,1239364381017665542,False,,en,March,"['theres', 'probably', 'someone', 'looks', 'supposed', 'looks', '@demiraemoreno1', 'mad', 'performance', '@noahcyrus', '#americanidol']"
Keep it crisp. I’m on fire after that performance (but my body temp is 98.6 DONT WORRY) #JordanMoyes @brucespringsteen 🔥🔥🔥 #AmericanIdol,136,2020-03-16 01:28:34,Twitter for iPhone,1985,192,katyperry,1239362891041533952,False,,en,March,"['crisp', 'fire', 'performance', 'body', 'temp', '986', 'worry', '#jordanmoyes', '@brucespringsteen', '#americanidol']"
#Jahzan = @tonibraxton + @cher + @shakira singing @demilovato. A true golden ticket-winning equation #AmericanIdol ✔️,117,2020-03-16 01:21:54,Twitter for iPhone,2472,419,katyperry,1239361216125882368,False,,en,March,"['#jahzan', '@tonibraxton', '@cher', '@shakira', 'singing', '@demilovato', 'golden', 'ticketwinning', 'equation', '#americanidol']"
Did somebody say quick-change? #AmericanIdol,68,2020-03-16 01:18:24,Twitter for iPhone,11676,1189,katyperry,1239360332709027840,False,https://t.co/sQa02Jl80C,en,March,"['somebody', 'quickchange', '#americanidol']"
Everyone always feels better when they’re held. We’re here to hold you @Aliana_Jester. Thank you for staying ♥️ #AmericanIdol,125,2020-03-16 01:12:12,Twitter for iPhone,1894,191,katyperry,1239358775028355072,False,,en,March,"['everyone', 'feels', 'held', 'hold', '@aliana_jester', 'thank', 'staying', '#americanidol']"
"#JustinOliver we know you’re trying to make your #DreamComeTrue, keep going at it and prove us (and stand-in judge @phredley) wrong 💪🏼 #AmericanIdol @BrunoMars",159,2020-03-16 01:09:47,Twitter for iPhone,1578,166,katyperry,1239358166472601600,False,,en,March,"['#justinoliver', 'trying', '#dreamcometrue', 'prove', 'standin', 'judge', '@phredley', 'wrong', '#americanidol', '@brunomars']"
YOU WANNA BE AN #AMERICANIDOL,53,2020-03-16 01:08:27,Twitter for iPhone,2477,225,katyperry,1239357828130717699,False,https://t.co/ntYmS5Nrk5,en,March,"['wanna', '#americanidol']"
Look at @lionelrichie thinking he’s going to trip up @iamGilRivera with that seranade! Hello indeed! 💅🏻 #AmericanIdol,117,2020-03-16 00:53:05,Twitter for iPhone,1714,168,katyperry,1239353961204699137,False,,en,March,"['@lionelrichie', 'thinking', 'hes', 'trip', '@iamgilrivera', 'seranade', 'hello', 'indeed', '#americanidol']"
This was before the 6 foot social distance rule...sometimes I wish that always applied between @lukebryanonline @lionelrichie and I 😂 #AmericanIdol,171,2020-03-16 00:52:05,Twitter for iPhone,3794,450,katyperry,1239353711756857349,False,https://t.co/W3CVRgmvYR,en,March,"['6', 'foot', 'social', 'distance', 'rulesometimes', 'wish', 'applied', '@lukebryanonline', '@lionelrichie', '#americanidol']"
🛳 Ship yeah 🛳 @meganknight20 #AmericanIdol @Glen_Hansard,56,2020-03-16 00:48:25,Twitter for iPhone,1562,160,katyperry,1239352786682171393,False,,en,March,"['ship', 'yeah', '@meganknight20', '#americanidol', '@glen_hansard']"
#Rozzo = The dream and the distance #AmericanIdol @johnlegend,61,2020-03-16 00:38:48,Twitter for iPhone,1757,171,katyperry,1239350367151771648,False,,en,March,"['#rozzo', 'dream', 'distance', '#americanidol', '@johnlegend']"
"🎷 SAXY 🎷 #LukeStafford, but not quite right for #AmericanIdol 😬",63,2020-03-16 00:33:08,Twitter for iPhone,1821,167,katyperry,1239348940719321088,False,,en,March,"['saxy', '#lukestafford', 'quite', '#americanidol']"
I think we’ve found another #AmericanIdol contestant for you to love @stevienicks - meet @FBooneMusic! He’s the stuff of #Dreams ✨,130,2020-03-16 00:29:07,Twitter for iPhone,1771,178,katyperry,1239347929430679552,False,,en,March,"['think', 'found', 'another', '#americanidol', 'contestant', 'love', '@stevienicks', 'meet', '@fboonemusic', 'hes', 'stuff', '#dreams']"
"You is kind 💗, you is smart 🧠 , you is important 👊🏼 #AmericanIdol",89,2020-03-16 00:24:16,Twitter for iPhone,5055,425,katyperry,1239346709873840129,False,https://t.co/wgHdnaSkVq,en,March,"['kind', 'smart', 'important', '#americanidol']"
"#HollywoodWeek (TOMORROW’S EPISODE❗️) is going to be a crowded table, but we would be “CRAZY” to not give you a seat @graceleermusic #AmericanIdol @thehighwomen",160,2020-03-16 00:19:35,Twitter for iPhone,1672,176,katyperry,1239345532901842945,False,,en,March,"['#hollywoodweek', 'tomorrows', 'episode', 'crowded', 'table', 'crazy', 'give', 'seat', '@graceleermusic', '#americanidol', '@thehighwomen']"
Forget the #10yearchallenge - @graceleermusic and @ryanseacrest have the #16yearchallenge down pat 😳 from #AmericanJuniors to #Americanidol,163,2020-03-16 00:15:07,Twitter for iPhone,1961,195,katyperry,1239344407523942405,False,https://t.co/5RtonYNFbv,en,March,"['forget', '#10yearchallenge', '@graceleermusic', '@ryanseacrest', '#16yearchallenge', 'pat', '#americanjuniors', '#americanidol']"
"CATEGORY: #AmericaIdol Realness
A kick🦵, boom 💥, clap 👏🏼 LETS GO #werk #legendary #mothaofthehouse #loveallmychildren @jafar_hurambi",156,2020-03-16 00:13:45,Twitter for iPhone,2536,279,katyperry,1239344062613733376,False,https://t.co/JQMTjJ7x7c,en,March,"['category', '#americaidol', 'realnessa', 'kick', 'boom', 'clap', 'lets', '#werk', '#legendary', '#mothaofthehouse', '#loveallmychildren', '@jafar_hurambi']"
Shout out bible study... especially Psalms 91 rn 📖 ✝️ #AmericanIdol,67,2020-03-16 00:08:21,Twitter for iPhone,2653,292,katyperry,1239342706544926720,False,,en,March,"['shout', 'bible', 'study', 'especially', 'psalms', '91', 'rn', '#americanidol']"
"Shout out all the loving, accepting fathers that love unconditionally no matter who you love. #RobertTaylorTheSecond ❤️🧡💛💚💙💜 #AmericanIdol",138,2020-03-16 00:05:52,Twitter for iPhone,4028,387,katyperry,1239342079731326976,False,,en,March,"['shout', 'loving', 'accepting', 'fathers', 'love', 'unconditionally', 'matter', 'love', '#roberttaylorthesecond', '#americanidol']"
"Sweet @ItsRobTaylor we 👁 you and we ❤️ you. Keep living your authentic truth and know there is a whole community of people, myself included 🙋🏼‍♀️, that have open arms for you. We are here for you #AmericanIdol @lewiscapaldi",223,2020-03-16 00:04:46,Twitter for iPhone,1873,197,katyperry,1239341803590963200,False,,en,March,"['sweet', '@itsrobtaylor', 'living', 'authentic', 'truth', 'whole', 'community', 'people', 'included', 'arms', '#americanidol', '@lewiscapaldi']"
OH HAYYY FOLKS! 🐴GIDDYUP🐴 WEZ BOUT TO FIND A FEW MORE 💎 DIAMONDS 💎 TO SADDLE BACK TO HOLLYWOOD! ⭐️ #AmericanIdol,112,2020-03-16 00:01:35,Twitter for iPhone,2611,261,katyperry,1239341002122379264,False,,en,March,"['oh', 'hayyy', 'folks', 'giddyup', 'wez', 'bout', 'find', 'diamonds', 'saddle', 'hollywood', '#americanidol']"
"Anyone else need a feel good distraction tonight? Ration your 🍿 and cozy up to the 📺 , six feet away preferred 📏 (If we don’t laugh, we cry) #AmericanIdol",178,2020-03-15 21:40:39,Twitter for iPhone,9021,836,katyperry,1239305534898974720,False,https://t.co/HFpzQKqXG3,en,March,"['anyone', 'else', 'feel', 'good', 'distraction', 'tonight', 'ration', 'cozy', 'six', 'feet', 'away', 'preferred', 'laugh', 'cry', '#americanidol']"
kindness is always in stock,27,2020-03-14 08:13:07,Twitter for iPhone,54836,12172,katyperry,1238739923408048128,False,,en,March,"['kindness', 'stock']"
"On a brighter note... a show of gratitude for some bushfire heroes and 7000 of my newest friends in Bright, VIC. Thanks to all who came out and created a new, happy memory #fighton 💚 📸 timsek @ Bright, Victoria",234,2020-03-12 09:21:03,Instagram,8069,813,katyperry,1238032247308967936,False,https://t.co/z9a9Q4n2YN,en,March,"['brighter', 'note', 'show', 'gratitude', 'bushfire', 'heroes', '7000', 'newest', 'friends', 'bright', 'vic', 'thanks', 'came', 'created', 'new', 'happy', 'memory', '#fighton', 'timsek', '@', 'bright', 'victoria']"
Sissy’s gone trippy! 🌀 Check her out and your new 🌷Springy 🌷 staples @kpcollections #ShoesdayTuesday,124,2020-03-10 22:06:36,Twitter for iPhone,13500,1270,katyperry,1237500126718910464,False,https://t.co/2ZHd8a3kXt,en,March,"['sissys', 'gone', 'trippy', 'check', 'new', 'springy', 'staples', '@kpcollections', '#shoesdaytuesday']"
Love u always n forev ♥️,48,2020-03-10 11:42:30,Twitter for iPhone,8638,759,katyperry,1237343066781962240,False,https://t.co/k6qzslX3vD,en,March,"['love', 'u', 'n', 'forev']"
"If:
Breaking the Australian record for attendance of a women’s sporting event
billiejeanking 🎾 
Sexy 🏏 bats
and
🤰🏼
...don’t say #InternationalWomensDay, I don’t know what does 💗 Thanks to all the incredible people…",238,2020-03-10 07:22:29,Instagram,10061,1014,katyperry,1237277631046877184,False,https://t.co/3uPQHMbDUj,en,March,"['ifbreaking', 'australian', 'record', 'attendance', 'womens', 'sporting', 'eventbilliejeanking', 'sexy', 'batsanddont', '#internationalwomensday', 'thanks', 'incredible', 'people']"
I don’t know when a soul enters a new vehicle but if there is a world where there’s a waiting room of the coming and going my mind wonders if the soul that is waiting to come into my world is getting a kiss on the…,238,2020-03-09 11:40:07,Instagram,14989,1805,katyperry,1236980079806353408,False,https://t.co/6dVmgcbehh,en,March,"['soul', 'enters', 'new', 'vehicle', 'world', 'theres', 'waiting', 'room', 'coming', 'mind', 'wonders', 'soul', 'waiting', 'world', 'kiss']"
a song for Grandma. May she rest in deep peace. ♥️Ann Pearl Hudson♥️,92,2020-03-09 09:38:51,Twitter for iPhone,20498,3072,katyperry,1236949562071191552,False,https://t.co/VYXT8mbbIY,en,March,"['song', 'grandma', 'may', 'rest', 'deep', 'peace', 'ann', 'pearl', 'hudson']"
if u mean that lemme spin the wheel Pat #AmericanIdol,77,2020-03-09 03:16:44,Twitter for iPhone,3415,280,katyperry,1236853399905169408,False,https://t.co/fOne9L2l1d,en,March,"['u', 'mean', 'lemme', 'spin', 'wheel', 'pat', '#americanidol']"
"See you next week ✌🏼 episodes - OMG Sunday AND Monday, lucky you! #AmericanIdol",79,2020-03-09 01:59:49,Twitter for iPhone,3772,335,katyperry,1236834043435442176,False,,en,March,"['next', 'week', 'episodes', 'omg', 'sunday', 'monday', 'lucky', '#americanidol']"
You are brave and your story will inspire so many others @RenPatrick. Can’t wait to see you continue this journey. And did you see that performance @robynkonichiwa? 🤩 #AmericanIdol,180,2020-03-09 01:58:14,Twitter for iPhone,2565,239,katyperry,1236833642376093696,False,,en,March,"['brave', 'story', 'inspire', '@renpatrick', 'cant', 'wait', 'continue', 'journey', 'performance', '@robynkonichiwa', '#americanidol']"
I’m glad my sass helped someone out for once! 💅🏻💁🏼‍♀️ #girldumphim #AmericanIdol,80,2020-03-09 01:54:40,Twitter for iPhone,3355,269,katyperry,1236832746716057600,False,,en,March,"['glad', 'sass', 'helped', 'someone', '#girldumphim', '#americanidol']"
"You don’t need to know anything about singing other than that you can do it #ZacDobbins... Just be the clay, and we’ll do the molding. You are a true diamond 💎 in the muddy truck! #AmericanIdol",193,2020-03-09 01:45:46,Twitter for iPhone,3689,342,katyperry,1236830508035629056,False,,en,March,"['anything', 'singing', '#zacdobbins', 'clay', 'molding', 'diamond', 'muddy', 'truck', '#americanidol']"
. @MarnaMichelle I love you so much and everything you represent. You got me re-applying eyelash glue over here. I love a student that’s so willing to learn 👊🏼 #AmericanIdol,173,2020-03-09 01:33:47,Twitter for iPhone,2369,231,katyperry,1236827489290162176,False,,en,March,"['@marnamichelle', 'love', 'represent', 'reapplying', 'eyelash', 'glue', 'love', 'student', 'willing', 'learn', '#americanidol']"
"Ok @oliviaximines_ is the WHOLE package! She can sing AND dance 💃🏻, and looks like a young @4everbrandy? Do you agree? #AmericanIdol @torikelly",167,2020-03-09 01:28:52,Twitter for iPhone,2849,302,katyperry,1236826254415818753,False,https://t.co/qzs4pYCD5x,en,March,"['ok', '@oliviaximines_', 'whole', 'package', 'sing', 'dance', 'looks', 'young', '@4everbrandy', 'agree', '#americanidol', '@torikelly']"
". @JimmyLevyMusic might see 👻, but I see potential there 😳 #AmericanIdol @chrisisaak @torikelly",95,2020-03-09 01:20:15,Twitter for iPhone,1941,205,katyperry,1236824085679624192,False,,en,March,"['@jimmylevymusic', 'might', 'potential', '#americanidol', '@chrisisaak', '@torikelly']"
"I think @SophiaWackerman aka #SOPHIASTAR is truly a 🌟 in the making. Best rendition of “Water” I’ve ever heard, do you agree @thatgirlbishop? #thisonesfornaomi #AmericanIdol",173,2020-03-09 01:08:00,Twitter for iPhone,2119,218,katyperry,1236821000475381760,False,,en,March,"['think', '@sophiawackerman', 'aka', '#sophiastar', 'truly', 'making', 'best', 'rendition', 'water', 'ive', 'heard', 'agree', '@thatgirlbishop', '#thisonesfornaomi', '#americanidol']"
. @SophiaWackerman I took my mom’s last name and look what it did for me! Think about it…🤷🏼‍♀️ #AmericanIdol,108,2020-03-09 01:07:08,Twitter for iPhone,2343,221,katyperry,1236820782287695872,False,,en,March,"['@sophiawackerman', 'took', 'moms', 'name', 'think', '#americanidol']"
Hope we all find the Terry to our Tavia 👯‍♀️  #friendshipgoals #AmericanIdol,76,2020-03-09 00:56:03,Twitter for iPhone,2390,211,katyperry,1236817995730579456,False,,en,March,"['hope', 'find', 'terry', 'tavia', '#friendshipgoals', '#americanidol']"
"Accompanists are truly the unsung heroes of #AmericanIdol 🎸 🎹 🦸‍♂️🦸‍♀️  Also, 🎻 + hip pop = 💁🏼‍♂️ #AmericanIdol",135,2020-03-09 00:51:05,Twitter for iPhone,2795,234,katyperry,1236816746557739010,False,https://t.co/e5tmP7BZBG,en,March,"['accompanists', 'truly', 'unsung', 'heroes', '#americanidol', 'hip', 'pop', '#americanidol']"
. @dualipa do you agree with my take on #KatLuna⁉️ #AmericanIdol,64,2020-03-09 00:49:51,Twitter for iPhone,4810,463,katyperry,1236816434480611329,False,,en,March,"['@dualipa', 'agree', 'take', '#katluna', '#americanidol']"
Did someone say burrito? 🌯🤰🏼#cravings #AmericanIdol,51,2020-03-09 00:49:22,Twitter for iPhone,3216,274,katyperry,1236816311134515200,False,,en,March,"['someone', 'burrito', '#cravings', '#americanidol']"
When someone makes you believe in love again 😩#KatAndSpaceCowboy 😊@ladygaga #bradleycooper #AmericanIdol,128,2020-03-09 00:44:47,Twitter for iPhone,10863,1553,katyperry,1236815160209051648,False,https://t.co/yMyyJJzvgJ,en,March,"['someone', 'makes', 'believe', 'love', '#katandspacecowboy', '@ladygaga', '#bradleycooper', '#americanidol']"
"Ummm… are you sure you don’t mean there was pink and purple in the sky, riding #HarleysInHawaii #AmericanIdol 🏍 💗",113,2020-03-09 00:40:08,Twitter for iPhone,4125,377,katyperry,1236813988811264000,False,,en,March,"['ummm', 'mean', 'pink', 'purple', 'sky', 'riding', '#harleysinhawaii', '#americanidol']"
"There’s something about you, @faithbecnel 🤔 but @lionelrichie doesn’t seem to have the faith 😒 Prove him wrong at #HollywoodWeek? #AmericanIdol @MsPattiPatti",157,2020-03-09 00:38:43,Twitter for iPhone,1839,191,katyperry,1236813631519514624,False,,en,March,"['theres', 'something', '@faithbecnel', '@lionelrichie', 'seem', 'faith', 'prove', 'wrong', '#hollywoodweek', '#americanidol', '@mspattipatti']"
Sometimes we just gotta close our eyes and roll it… on these contestants 🎲 🎲 #AmericanIdol #justiceforroulette,110,2020-03-09 00:36:15,Twitter for iPhone,3054,308,katyperry,1236813013685919744,False,,en,March,"['sometimes', 'gotta', 'close', 'eyes', 'roll', 'contestants', '#americanidol', '#justiceforroulette']"
"Every new morning is a new beginning. We believe in you SO much #MoseanWilson, and we will always continue to believe in you. You have an authentic, talented soul - excited to see it develop in the future 💗#AmericanIdol",219,2020-03-09 00:30:30,Twitter for iPhone,2749,277,katyperry,1236811565677998081,False,,en,March,"['new', 'morning', 'new', 'beginning', 'believe', '#moseanwilson', 'continue', 'believe', 'authentic', 'talented', 'soul', 'excited', 'develop', 'future', '#americanidol']"
". @devonalexanderr:
- Good vibe ✔️
- Incredible voice ✔️
- Seems like a cool dude ✔️
- Hollywood ✔️
@samsmith #AmericanIdol",123,2020-03-09 00:22:19,Twitter for iPhone,1996,214,katyperry,1236809506450845696,False,,en,March,"['@devonalexanderr', 'good', 'vibe', 'incredible', 'voice', 'seems', 'cool', 'dude', 'hollywood', '@samsmith', '#americanidol']"
I love when a contestant makes me have to re-shave my legs due to chill bumps. You did that @MakaylaPhillips! 🦵💁🏼‍♀ #AmericanIdol,129,2020-03-09 00:21:37,Twitter for iPhone,2146,229,katyperry,1236809328113242112,False,,en,March,"['love', 'contestant', 'makes', 'reshave', 'legs', 'due', 'chill', 'bumps', '@makaylaphillips', '#americanidol']"
When someone or something gives you major feels #AmericanIdol,85,2020-03-09 00:21:02,Twitter for iPhone,3237,320,katyperry,1236809180134047744,False,https://t.co/ffy9feaQ65,en,March,"['someone', 'something', 'gives', 'major', 'feels', '#americanidol']"
. @LukeBryanOnline @LionelRichie and I have really changed over the last 3 seasons haven’t we? @jtimberlake @sia @patsajak #AmericanIdol,160,2020-03-09 00:16:50,Twitter for iPhone,4590,515,katyperry,1236808124058624002,False,https://t.co/51qxiOBEEs,en,March,"['@lukebryanonline', '@lionelrichie', 'changed', '3', 'seasons', 'havent', '@jtimberlake', '@sia', '@patsajak', '#americanidol']"
"Thank you @loudawg__ for keeping @lionelrichie, @lukebryanonline and I humble this season on #AmericanIdol",130,2020-03-09 00:15:30,Twitter for iPhone,3049,343,katyperry,1236807791722909696,False,https://t.co/odEejK0cNZ,en,March,"['thank', '@loudawg__', 'keeping', '@lionelrichie', '@lukebryanonline', 'humble', 'season', '#americanidol']"
"#AmericanIdol, help me make up my mind about my 🦷 once and for all as I’m headed to the dentist next week. To fix, or forever Photoshop",159,2020-03-09 00:09:38,Twitter for iPhone,18725,3055,katyperry,1236806311477534721,False,https://t.co/o27FqrPK6T,en,March,"['#americanidol', 'help', 'mind', 'headed', 'dentist', 'next', 'week', 'fix', 'forever', 'photoshop']"
Side note: this also looks like a scene out of a trailer for a dental horror movie 😬 #AmericanIdol,122,2020-03-09 00:07:20,Twitter for iPhone,2509,252,katyperry,1236805736421707776,False,https://t.co/POcnrhxzXt,en,March,"['side', 'note', 'looks', 'scene', 'trailer', 'dental', 'horror', 'movie', '#americanidol']"
Well @Dlarota you were an easy yes for me with that rendition of Royals by @lorde Looking forward to having you bring that voice and that dental school 🙂SMILE🙂 with you to Hollywood #AmericanIdol,195,2020-03-09 00:06:29,Twitter for iPhone,2253,245,katyperry,1236805519458721798,False,,en,March,"['@dlarota', 'easy', 'yes', 'rendition', 'royals', '@lorde', 'looking', 'forward', 'bring', 'voice', 'dental', 'school', 'smile', 'hollywood', '#americanidol']"
". @LukeBryanOnline - huntin’, fishin’, removin’ splinters every day, apparently 🤷🏼‍♀️ You know it’s real when the lighter comes out 😳#AmericanIdol",146,2020-03-09 00:02:43,Twitter for iPhone,2493,232,katyperry,1236804574372966400,False,,en,March,"['@lukebryanonline', 'huntin', 'fishin', 'removin', 'splinters', 'apparently', 'real', 'lighter', 'comes', '#americanidol']"
"Can’t wait for Uncle @LionelRichie and Uncle @LukeBryanOnline to teach my kid how to shop til they drop, and then tie a fishing hook 👶🏻 😜 #AmericanIdol",151,2020-03-09 00:01:19,Twitter for iPhone,3695,360,katyperry,1236804221086732289,False,,en,March,"['cant', 'wait', 'uncle', '@lionelrichie', 'uncle', '@lukebryanonline', 'teach', 'kid', 'shop', 'til', 'drop', 'tie', 'fishing', 'hook', '#americanidol']"
"In case you forgot about the time change, #AmericanIdol starts in less than one hour East Coast, and I’ll be tweeting with you live! 💁🏼‍♀️",162,2020-03-08 23:12:58,Twitter for iPhone,3900,388,katyperry,1236792050823000064,False,https://t.co/CGM0dopFtc,en,March,"['case', 'forgot', 'change', '#americanidol', 'starts', 'less', 'hour', 'east', 'coast', 'tweeting', 'live']"
Leave it to @LukeBryanOnline to remind me how difficult labor will be 😳 Tune in to @AmericanIdol tonight for more weirdness at 8/7c in @abcnetwork,170,2020-03-08 21:07:39,Twitter for iPhone,4644,561,katyperry,1236760517521190912,False,https://t.co/yRLT1ydR25,en,March,"['leave', '@lukebryanonline', 'remind', 'difficult', 'labor', 'tune', '@americanidol', 'tonight', 'weirdness', '87c', '@abcnetwork']"
Hoping you’re coming to celebrate these incredible women on #internationalwomensday with me @mcg! I’ll be the one waddling about on stage with a sprained thumb 👍🏻 t20worldcup #womenneverquit #help @ MCG Melbourne,236,2020-03-07 22:30:56,Instagram,8241,1101,katyperry,1236419087762370560,False,https://t.co/DZgcMn7Ggq,en,March,"['hoping', 'coming', 'celebrate', 'incredible', 'women', '#internationalwomensday', '@mcg', 'waddling', 'stage', 'sprained', 'thumb', 't20worldcup', '#womenneverquit', '#help', '@', 'mcg', 'melbourne']"
💕,25,2020-03-07 20:40:17,Twitter for iPhone,8894,901,katyperry,1236391240070905857,False,https://t.co/B4IPoRxJJp,en,March,[]
💕,25,2020-03-07 20:23:12,Twitter for iPhone,7111,860,katyperry,1236386941647466496,False,https://t.co/w3YtJkuRDp,en,March,[]
💕,25,2020-03-07 20:20:10,Twitter for iPhone,14631,1222,katyperry,1236386177285935104,False,https://t.co/rQFES6JgVk,en,March,[]
💕,25,2020-03-07 20:11:50,Twitter for iPhone,6867,853,katyperry,1236384083090886656,False,https://t.co/8bAm8YqfFD,en,March,[]
